key	value
L_NPCATTRIBM_62	[數值]%s閃避增加了%d點
L_NPCATTRIBM_63	[數值]%s冰增強增加了%d點
L_NPCATTRIBM_64	[數值]%s火增強增加了%d點
L_NPCATTRIBM_65	[數值]%s電增強增加了%d點
L_NPCATTRIBM_66	[數值]%s毒增強增加了%d點
L_NPCATTRIBM_67	[數值]%s喝了補血藥，獲得%d幀內每10幀回複%d點生命的效果
L_NPCATTRIBM_68	[數值]%s喝了補內力藥，獲得%d幀內每10幀回複%d點內力的效果
L_NPCATTRIBM_69	[數值]%s物理抗性上限增加了%d點
L_NPCATTRIBM_70	[數值]%s冰抗性上限增加了%d點
L_NPCATTRIBM_71	[數值]%s火抗性上限增加了%d點
L_NPCATTRIBM_72	[數值]%s電抗性上限增加了%d點
L_NPCATTRIBM_73	[數值]%s毒抗性上限增加了%d點
L_NPCATTRIBM_74	[數值]%s五防抗性上限增加%d
L_NPCATTRIBM_75	[數值]%s眩暈百分比增加%d
L_NPCATTRIBM_76	[數值]%s致命一擊抗性增加%d
L_NPCATTRIBM_77	[數值]%s物理傷害增加(%d)
L_NPCATTRIBM_78	[數值]%s狀態免疫狀態變為%d
L_NPCSET_0	文件載入失敗：%s，請通知研發人員進行處理！
L_NPCSET_1	文件載入失敗：%s
L_NPCSET_3	[Script]Npc %s,%d
L_NPCSET_4	[Request]Remove %d from %d on %d timeout
L_NPCSET_5	[Request]Insert %d at %d on %d
L_NPCSET_6	[Request]Remove %d from %d on %d
L_NPCSET_7	                 %d:AddNpc:%d\n
L_NPCSET_8	                 %d:RemoveNpc:%d %s\n
L_NPCSET_9	Error!!!NpcCount is Full!!Can Not Add Any More!\n
L_NPCTEMPLATE_0	無法找到%s\n
L_NPCTEMPLATE_1	[%s]調用GetNpcLevelData函數的 傳入參數[%s]有誤，請檢查\n
L_NPCTEMPLATE_2	調用GetNpcLevelData函數的 傳入參數[%s]有誤，請檢查\n
L_NPCTEMPLATE_3	無找到該[%s]魔法的Id,請檢查！
L_PLAYER_1	[skill]right
L_PLAYER_2	[skill]left
L_PLAYER_3	[skill]return
L_PLAYER_4	SubWorld Fail.\n
L_PLAYER_5	NPC Fail.\n
L_PLAYER_6	player Packing sync data failed...\n
L_PLAYER_7	Load PlayerInfo Step %d Failed...\n
L_PLAYER_8	player Packing skill sync data failed...\n
L_PLAYER_9	[數值]%s實際增加經驗%d點
L_PLAYER_10	%s(%s)在%d循環撿了%d兩銀子\n
L_PLAYER_11	%s\nSubWorld:%d\nReviveID:%d\nMpsX:%d\nMpsY:%d\n
L_PLAYER_12	[%s][%s]把 %s 賣給了 [%s][%s]，物品生成時間：%u\r\n
L_PLAYER_13	交易時間：%d月%d日%d時%d分%d秒！\r\n\r\n
L_PLAYER_14	%d/%d/%d %d:%d:%d
L_PLAYER_15	%s\t%s\t%d\t%s\t%d\t%d\r\n
L_PLAYER_16	Account %s, Player %s UseSilver Type = %d, UseType = %d, Count = %d\n
L_PLAYER_17	Exception Have Caught When Execute Script[%d]!!!!!
L_PLAYER_18	[trade]trade 與%s交易開始！
L_PLAYER_19	[trade]trade 得到交易對方錢信息：%d
L_PLAYER_20	[trade]trade 交易完成！
L_PLAYER_21	[trade]trade 交易取消！
L_PLAYER_22	撿取物品
L_PLAYER_23	撿取銀兩\t%d
L_PLAYER_24	丟棄物品
L_PLAYER_25	玩家相互交易賣出物品給[%s][%s]
L_PLAYER_26	玩家相互交易對方賬號[%s]角色名[%s]收入：%d 支出：%d
L_PLAYER_27	玩家相互交易從[%s][%s]買入物品
L_PLAYERCHAT_0	[chat]聊天數據包錯誤！
L_PLAYERCHAT_1	player Packing friend sync data failed...\n
L_PLAYERCHAT_2	player Packing friend 2 sync data failed...\n
L_PLAYERSET_0	SERVER:Player[%s] has been removed!
L_PLAYERSET_2	[error]Attach to a connected player named %s
L_PLAYERSET_3	[error]Find Guid to a disconnect player
L_PLAYERSET_4	%s 腳本無法加載，可能文件不存在或語法錯誤
L_PlayerSet_AutohangItem	%s 獲得了 %s
L_PLAYERSTALL_0	Recv  c2s_stallmarkprice request
L_PLAYERSTALL_1	Recv  c2s_stallmakeadv request
L_PLAYERSTALL_2	Recv  c2s_stallstallbuyitem request
L_PLAYERSTALL_3	Recv  c2s_stallexit request
L_PLAYERSTALL_4	Recv  c2s_stallrequestadv request
L_PLAYERSTALL_5	Recv  c2s_stallrequestiteminfo request
L_PLAYERSTALL_6	In KPlayerStall::ProcessStallProtocol recv unknown protocol
L_PLAYERSTALL_7	In KPlayerStall construcotr
L_PLAYERSTALL_8	KPlayerStall::CheckItemPriceRange : some item price is not correctly\n
L_PLAYERSTALL_9	KPlayerStall::GetItemPrice : the item  %d don't exist\n
L_PLAYERSTALL_10	KPlayerStall::SetItemPrice : the item  %d don't exist\n
L_PLAYERSTALL_11	KPlayerStall::CheckMakeStallCondition : you are in fight area\n
L_PLAYERSTALL_12	KPlayerStall::CheckMakeStallCondition : No item in equitment room\n
L_PLAYERSTALL_13	KPlayerStall::CheckMakeStallCondition : Player is on horse\n
L_PLAYERSTALL_14	KPlayerStall::HasEnoughSpace : no enough space for Width = %d , Height = %d \n
L_PLAYERSTALL_15	KPlayerStall::HasEnoughMoney : no enough Money  %d  \n
L_PLAYERSTALL_16	KPlayerStall::HasThisItem : item haven't  existed , Itemidx = %d, nX = %d , nY = %d ,Price = %d  nIdx = %d\n
L_PLAYERSTALL_17	KPlayerStall::HasThisItem : item couldn't be sell\n
L_PLAYERSTALL_18	KPlayerStall::HasThisItem : price rise,now price is %d, your pay is %d  \n
L_PLAYERSTALL_19	KPlayerStall::HasThisItem : price down,now price is %d, your pay is %d  \n
L_PLAYERSTALL_20	KPlayerStall::c2sstallmarkprice : the item be priced number is error
L_PLAYERSTALL_21	Recv markprice item list:
L_PLAYERSTALL_22	Recv markprice protocol, but cann't fit the condition
L_PLAYERSTALL_23	Recv markprice protocol, but some item has a error price
L_PLAYERSTALL_24	KPlayerStall::c2sstallmarkprice : SellerID is 
L_PLAYERSTALL_25	KPlayerStall::c2sstallmarkprice : SellerID is error
L_PLAYERSTALL_26	Some marked item don't exist, something wrong??
L_PLAYERSTALL_27	Set seller %d to Stall_Sell_State\n, m_nPlayerIndex);
L_PLAYERSTALL_28	Recv  buy item info:
L_PLAYERSTALL_29	SellID = %d, ItemID= %d \n
L_PLAYERSTALL_30	%s<%s> 從 %s<%s> 處以 %d 的價格買走了 [%s]
L_PLAYERSTALL_32	[%s]的生成時間是(%u)
L_PLAYERSTALL_33	從[Account:%s][Name:%s]的擺攤買入物品支出：%d [%s]收入：%d 稅金：%d
L_PlayerTrade_0	[trade]trade 得到交易狀態信息：己方鎖定 %d ，對方鎖定 %d，己方確定 %d，對方確定 %d
L_BuySell_0	g_cBuySellMgr: %s buy idx error!
L_BuySell_1	%s(%s)在%d循環賣了%s得到%d兩銀子
L_BuySell_2	從npc買入物品支出銀兩：%d
L_BuySell_3	從npc賣出物品收入銀兩：%d
L_ITEM_0	[ITEM]\t%s(%s)的裝備<%s(%d,%d,%d,%d,%d)>被非正常清除
L_ItemList_0	[ITEM]\t%s(%s)獲取%s(%s)的裝備<%s(%d,%d,%d,%d,%d)>
L_ItemList_1	[ITEM] ItemListIdx:%d, Item:%d, ItemId:%d
L_ItemList_2	[ITEM]\t%s(%s)的裝備<%s(%d,%d,%d,%d,%d)>清除時已經是%s(%s)的裝備
L_ItemList_3	[trade]trade 對方減少物品 id:%d  PosX:%d  PosY:%d  Width:%d  Height:%d
L_ItemList_4	[trade]trade 此物品屬性1 Genre:%d  Detail:%d  Particur:%d  Series:%d
L_ItemList_5	[trade]trade 此物品屬性2 Level:%d  Luck:%d  RandomSeed:%d  Version:%d  Durability:%d
L_ItemList_6	[trade]trade 此物品屬性3 GenInfo: %d %d %d %d %d %d %d %d %d %d %d %d
L_ItemList_7	[%s]設定儲物箱密碼！
L_ItemList_8	GM設定[%s]的儲物箱密碼！
L_ItemList_9	[%s]取消儲物箱密碼！
L_ItemList_10	GM取消[%s]的儲物箱密碼！
L_ItemList_11	[%s]修改儲物箱密碼！
L_ItemList_12	GM鎖定[%s]的儲物箱！
L_ItemList_13	GM解鎖[%s]的儲物箱！
L_ItemList_14	死亡掉落物品
L_ItemList_15	死亡掉落身上裝備
L_ItemList_16	丟棄所有藥品
L_ItemList_17	丟棄所有紅藥
L_ItemList_18	丟棄所有藍藥
L_ItemList_19	丟棄所有紅藍藥
L_ItemList_20	丟棄所有白藥
L_ItemList_21	丟棄所有綠藥
L_ItemList_22	%s(%s)的快捷欄物品 %s(%d,%d,%d,%d,%d) 載入錯誤，被清除
L_ItemSet_0	%s 載入失敗，請檢查設定文件並通知研發人員！
L_KLibOfBPT_0	[魔法屬性]%s五防抗性上限增加%d
L_KLibOfBPT_1	[魔法屬性]m_CMAIT[前綴後綴][類型][五行][級別]\n
L_KLibOfBPT_2	[魔法屬性]m_CMAIT[%d][%d][%d][%d]: Count = %3d, %s  \n
L_Core_0	無法打開\\settings\\gamesetting.ini文件 ，請檢查!!\n
L_Core_2	[Script]腳本占空間為%d
L_Core_3	無法打開%s文件!!!\n
L_Core_4	人物模板數量%d
L_Core_7	%sNpc等級設定腳本無法加載，可能文件不存在或語法錯誤
L_ProtocolProcess_0	[trade]trade 對方增加物品客戶端添加失敗!!!
L_ProtocolProcess_1	[trade]trade 對方增加物品 id:%d  PosX:%d  PosY:%d
L_ProtocolProcess_2	[trade]trade 此物品屬性1 Genre:%d  Detail:%d  Particur:%d  Series:%d
L_ProtocolProcess_3	[trade]trade 此物品屬性2 Level:%d  Luck:%d  RandomSeed:%d  Version:%d  Durability:%d
L_PLAYERDBFUN_0	[Error!]AddNpc Error DBFuns.cpp
L_PLAYERDBFUN_1	g_cItemMgr:%d, Load item failed!\n
L_PLAYERDBFUN_2	[%s]\nPlayerName:(%s:%s)\tNpcName:(%s)\nMoney:(%d:%d)\nPos:(%d,%d,%d)\n
L_PLAYERDBFUN_3	ItemName:%s, Ver:%d, Rand:%d, ID:%d, Param:(%d,%d,%d), GenTime:%d, Lvl:%d, Series:%d, Local(%d:%d:%d), GenInfo(%d,%d,%d,%d,%d,%d,%d,%d,%d,%d,%d,%d), Luck:%d, Dur:%d, MaxDur:%d\n
L_PLAYERDBFUN_4	----\n%s\nItemList Index:%d\nItem Index:%d\nItem ID:%d\nItem Place:%d
L_PLAYERDBFUN_5	----\n MenuState: %d TradeState: %d
L_SkillList_0	Npc的技能數量超過了限制50！！！，請檢查!!!
L_SkillList_1	Param2PCoordinate函數獲得參數違法！nParam1 ,nParam2 [%d,%d], nPX,nPY
L_SkillList_2	Skill::Cast(), nLauncher < 0 , Return False;
L_SkillList_3	Call Skill::Cast(), nWaitTime < 0 
L_SkillList_4	創建子彈貼圖失敗！！！%s
L_ScriptFuns_0	Error!Say腳本對話過長，請更正。%s
L_LuaFuns_0	無法找到指定的腳本對象
L_SortScript_0	[腳本]加載腳本%s，出錯，該腳本無法加載！！請檢查！！
L_SortScript_1	[腳本]嚴重錯誤!腳本數量超限制%d！請立即解決！！
L_SortScript_2	[Script]腳本總容量超過%d,嚴重錯誤請檢查!
L_SortScript_3	加載%s文件出錯
L_CoreServerShell_0	[error]網絡接收協議大小不匹配
L_CoreServerShell_1	[error]網絡接收協議大小不匹配<%d>, should %d, but %d\n
L_GMCOMMAND_0	執行GM指令,發生異常!\n
MSG_IBSHOP_TOOMUCH_ORDER	請不要頻繁提交訂單!
MSG_IBSHOP_NOROOM	背包空間不足，無法發貨!
MSG_IBSHOP_SEND_ITEM_ERROR	發貨失敗!
MSG_IBSHOP_PAY_ERROR	付費失敗！
MSG_ITEM_GM_MAIL_TITLE	物品贈送
MSG_ITEM_GM_MAIL_CONTEXT	
MSG_GET_EXP	您獲得%d點經驗值。
MSG_DEC_EXP	您損失了%d點經驗值。
MSG_LEVEL_UP	您的等級提升至%d。
MSG_LEADER_LEVEL_UP	您的統率等級提升至%d！
MSG_GET_ATTRIBUTE_POINT	您獲得%d點潛能！
MSG_GET_SKILL_POINT	您獲得%d個技能點！
MSG_GET_ATTRIBUTE_SKILL_POINT	您獲得%d點潛能和%d個技能點！
MSG_SKILL_BEYOND_ATTACKRADIUS	您離目標點太遠，當前使用武功的有效距離不夠。
MSG_GET_HALF_EXP	您正處於疲勞狀態，只得到一半的經驗值%d點。
MSG_TEAM_AUTO_REFUSE_INVITE	自動拒絕他人對您的組隊邀請。
MSG_TEAM_NOT_AUTO_REFUSE_INVITE	顯示他人對您的組隊邀請。
MSG_TEAM_SEND_INVITE	您向%s發出組隊邀請！
MSG_TEAM_FULL	您的隊伍已滿！
MSG_TEAM_REFUSE_INVITE_SELF	你謝絕了%s的組隊邀請！
MSG_TEAM_REFUSE_APPLYJOIIN	你謝絕了%s的入隊申請！
MSG_TEAM_CAMP_BEGIN_INVITE	無門派玩家不能作為隊長邀請有門派玩家組隊。
MSG_TEAM_CAMP_BEGIN_JOIN	門派弟子不能加入無門派玩家創建的隊伍。
MSG_TEAM_REFUSE_INVITE	%s謝絕了您的組隊邀請！
MSG_TEAM_REFUSE_APPLYJOIN	%s謝絕了您的入隊申請！
MSG_TEAM_TARGET_DISABLETEM	對方目前不能組隊或接受成員！
MSG_TEAM_CANNOT_ADD_HIM	你不能與對方組隊或加入對方隊伍！
MSG_TEAM_CREATE	您創建了一支隊伍。
MSG_TEAM_CREATE_FAIL	隊伍創建失敗。
MSG_TEAM_DISABLE	您現在不能組隊或加入隊伍！
MSG_TEAM_LOCK	您現在不能執行隊伍操作！
MSG_TEAM_TARGET_CANNOT_ADD_TEAM	你不能加入對方隊伍！
MSG_TEAM_TARGET_TEAM_CLOSE	對方隊伍拒絕接納隊員！
MSG_TEAM_TARGET_TEAM_FULL	對方隊伍人數已滿！
MSG_TEAM_TARGET_IN_TEAM	對方已在隊伍中！
MSG_TEAM_TARGET_NOT_ONLINE	對方不在線！
MSG_TEAM_SEARCHINFO_1	你已在隊伍中，不能發布求組信息！
MSG_TEAM_SEARCHINFO_2	你不是隊長，不能發布求組信息！
MSG_TEAM_SEARCHINFO_3	你的隊伍已滿，不能發布求組信息！
MSG_TEAM_SEARCHINFO_4	您的求組信息已成功發布！
MSG_TEAM_SEARCHINFO_5	您的招募隊友信息已成功發布！
MSG_TEAM_SEARCHINFO_6	您取消了所發布的求組信息！
MSG_TEAM_SEARCHINFO_7	您取消了所發布的招募隊友信息！
MSG_TEAM_OPEN	您的隊伍現在允許接收新隊員。
MSG_TEAM_CLOSE	您的隊伍現在不允許接收新隊員。
MSG_TEAM_ADD_MEMBER	%s成為您的隊友了。
MSG_TEAM_SELF_ADD	您加入%s的隊伍。
MSG_TEAM_DISMISS_CAPTAIN	您解散了自己的隊伍！
MSG_TEAM_DISMISS_MEMBER	%s解散了隊伍！
MSG_TEAM_KICK_ONE	%s被開除出隊伍！
MSG_TEAM_BE_KICKEN	您被開除出隊伍！
MSG_TEAM_APPLY_ADD_SELF_MSG	您申請加入%s的隊伍！
MSG_TEAM_LEAVE	%s離開隊伍。
MSG_TEAM_LEAVE_SELF_MSG	您離開%s的隊伍。
MSG_TEAM_LEAVE_SELF_MSG_2	您離開了自己的隊伍。
MSG_TEAM_CHANGE_CAPTAIN_FAIL1	隊長任命失敗！
MSG_TEAM_CHANGE_CAPTAIN_FAIL2	對方不在線，不能任命！
MSG_TEAM_CHANGE_CAPTAIN_FAIL3	您的隊伍不能移交給新手！
MSG_TEAM_CHANGE_CAPTAIN	%s被任命為隊長！
MSG_TEAM_CHANGE_CAPTAIN_SELF	您被%s任命為隊長！
MSG_TEAM_AUTO_CAPTAIN_SELF	您被系統指定為隊長！
MSG_TEAM_AUTO_CAPTAIN	%s被系統指定為隊長！
MSG_TEAM_ITEM_MODE	當前物品分配模式被設置為：%s
MSG_TEAM_ITEM_MODE_0	隊伍共享
MSG_TEAM_ITEM_MODE_1	個人拾取
MSG_TEAM_ERROR01	系統指定的隊長，不能增加隊伍成員！
MSG_TEAM_ERROR02	系統指定的隊長，不能踢人出隊伍！
MSG_TEAM_ERROR03	系統指定的隊長，不能任命新隊長！
MSG_TEAM_ERROR04	系統指定的隊長，不能邀請他人加入隊伍！
MSG_TEAM_ERROR05	系統指定的隊長，不能開放隊伍！
MSG_TEAM_ZHEN1	隊長目前裝備了陣法<%s>。
MSG_TEAM_ZHEN2	隊長目前沒有裝備陣法。
MSG_RELATION_ADD_FRIEND	添加%s為好友。
MSG_RELATION_DEL_FRIEND	刪除好友%s。
MSG_RELATION_ADDED_FRIEND	%s將您加為好友。
MSG_RELATION_DEL_PLAYER	%s被刪除了。
MSG_CHAT_APPLY_ADD_FRIEND	您向%s申請好友。
MSG_CHAT_FRIEND_HAD_IN	%s已被加為好友。
MSG_CHAT_GET_FRIEND_APPLY	%s申請加為好友！
MSG_CHAT_REFUSE_FRIEND	%s拒絕好友申請！
MSG_CHAT_ADD_FRIEND_FAIL	添加%s為好友失敗！
MSG_CHAT_ADD_FRIEND_SUCCESS	您與%s成為好友！
MSG_CHAT_CREATE_TEAM_FAIL1	好友分組創建失敗！
MSG_CHAT_CREATE_TEAM_FAIL2	已存在同名組！
MSG_CHAT_CREATE_TEAM_FAIL3	已達最大分組數！
MSG_CHAT_RENAME_TEAM_FAIL	組名修改失敗！
MSG_CHAT_DELETE_TEAM_FAIL1	組刪除失敗！
MSG_CHAT_DELETE_TEAM_FAIL2	這個組不允許刪除！
MSG_CHAT_FRIEND_ONLINE	%s上線了！
MSG_CHAT_FRIEND_OFFLINE	%s下線了！
MSG_CHAT_FRIEND_DELETE	%s被刪除了！
MSG_CHAT_DELETE_FRIEND	您與%s解除了好友關系！
MSG_CHAT_DISMISS_FRIEND	%s與您解除了好友關系！
MSG_CHAT_DISMISS_BROTHER	%s與您解除了親人關系！
MSG_CHAT_DISMISS_MATE	%s與您解除了夫妻關系！
MSG_CHAT_DISMISS_RELATION	%s與您解除了關系！
MSG_CHAT_MSG_FROM_FRIEND	%s發來消息！
MSG_CHAT_FRIEND_NOT_NEAR	%s不在附近！
MSG_CHAT_FRIEND_NOT_ONLINE	%s不在線！
MSG_CHAT_TAR_REFUSE_SINGLE_TALK	%s沒有訂閱私聊頻道！
MSG_CHAT_GMBOARD_ROLEANDACCOUNT	[問題角色信息:區服:%s 帳號:%s 角色:%s]
MSG_CHAT_GMBOARD_ONLYZONE	[區服:%s]
MSG_CHAT_GMBOARD_MSGTYPE	[問題類型:%s %s]
MSG_CHAT_GMBOARD_REPORTTYPE	舉報
MSG_CHAT_NO_SENDMAIL	不能發送幫會郵件。
MSG_SHOP_NO_ROOM	背包空間不足！
MSG_SHOP_NO_MONEY	銀兩不足！
MSG_SHOP_NO_BINDMONEY	綁定銀兩不足！
MSG_SHOP_NO_MACHINECOIN	機關力耐久度不夠！
MSG_SHOP_NO_FUYUAN	福緣不足！
MSG_SHOP_NO_COIN	魂石不足！
MSG_SHOP_NO_SCORE	積分不足！
MSG_SHOP_NO_CONTRIBUTION	貢獻度不足！
MSG_SHOP_NO_JUNXUDIAN	軍需點！
MSG_SHOP_NO_TONG_FUND	幫會建設資金不足！
MSG_NPC_NO_MANA	內力不足！
MSG_NPC_NO_STAMINA	體力不足！
MSG_NPC_NO_LIFE	生命不足！
MSG_NPC_DEATH	%s氣絕身亡！！
MSG_OBJ_CANNOT_PICKUP	您不能拾取別人的物品！
MSG_MONEY_CANNOT_PICKUP	您不能拾取別人的錢！
MSG_OBJ_TOO_FAR	物品太遠，無法拾取！
MSG_DEC_MONEY	您損失了%d兩銀子！
MSG_EARN_MONEY	您獲得了%d兩銀子！
MSG_DEATH_LOSE_ITEM	您丟失了物品%s！
MSG_ADD_ITEM	您獲得了%d個%s！
MSG_COSUME_BINDITEMONLY	您消耗了%d個綁定%s！
MSG_COSUME_NOBINDITEMONLY	您消耗了%d個不綁定%s！
MSG_COSUME_BINDANDNOBINDITEM	您消耗了%d個綁定%s，及%d個不綁定%s！
MSG_TEAMATE_ADD_ITEM	隊友%s獲得了物品%s！
MSG_CAN_NOT_VIEW_ITEM	現在不能察看他人裝備！
MSG_ITEM_DAMAGED	您裝備的%s長期磨損，已經徹底損壞！
MSG_ITEM_USINGTIMES_END	您的%s已經達到使用次數限制徹底損壞了！
MSG_ITEM_UNFIT_SIZE_IMMEDIATE	快捷欄只能放置1×1大小的物品！
MSG_ITEM_LEFTUSAGETIME_FADE	您的<color=yellow>%s<color>接近損壞，剩<color=yellow>%d<color>分鐘使用時間！
MSG_ITEM_LEFTUSAGETIME_TIMEOUT	您的 %s 已經徹底損壞！
MSG_ITEM_NOTHROW	該物品不可丟棄！
MSG_IBSHOP_ADDITEMERROE	金幣不夠，購買失敗
MSG_IBSHOP_DEDUCTCOIN	扣錢失敗，購買失敗
MSG_IBSHOP_WAITCANCEL	因等待超時，您有部分商品沒有購買成功，可能是系統繁忙所致，請稍候再嘗試。
MSG_TRADE_STATE_OPEN	您現在可以交易
MSG_TRADE_STATE_CLOSE	您現在不能交易
MSG_TRADE_SELF_LOCK	您交易物品已經鎖定
MSG_TRADE_SELF_CONF	您交易物品已經確認
MSG_TRADE_SELF_CANCEL	您取消了交易
MSG_TRADE_SELF_UNLOCK	您交易物品解除鎖定
MSG_TRADE_DEST_LOCK	%s交易物品已經鎖定
MSG_TRADE_DEST_CONF	%s交易物品已經確認
MSG_TRADE_DEST_UNLOCK	%s交易物品解除鎖定
MSG_TRADE_DEST_CANCEL	%s取消了交易
MSG_TRADE_SUCCESS	您與%s交易成功
MSG_TRADE_PAY	您交付了%d兩銀子
MSG_TRADE_EARN	您獲得了%d兩銀子
MSG_TRADE_GIVE	您交付了%s
MSG_TRADE_GIVE_COUNT	您交付了%d個%s
MSG_TRADE_GAIN	您獲得了%s
MSG_TRADE_GAIN_COUNT	您獲得了%d個%s
MSG_TRADE_FAIL	您與%s交易失敗
MSG_TRADE_SELF_ROOM_FULL	您的背包空間不足！
MSG_TRADE_DEST_ROOM_FULL	%s的背包空間不足！
MSG_TRADE_SEND_APPLY	您向%s申請交易！
MSG_TRADE_CANTBEOFFER_ITEM	此物品不能被收購！
MSG_TRADE_ERR_HANDITEM	手上的物品不能交易！
MSG_TRADE_FORBITITEM	此物品不能交易！
MSG_PK_NORMAL_FLAG_0	PK狀態變為練功模式！
MSG_PK_NORMAL_FLAG_1	PK狀態變為戰鬥模式！
MSG_PK_NORMAL_FLAG_2	PK狀態變為屠殺模式！
MSG_PK_NORMAL_FLAG_3	PK狀態變為陣營模式！
MSG_PK_NORMAL_FLAG_4	PK狀態變為幫會模式！
MSG_PK_FIGHT_FLAG	PK開關戰鬥模式打開
MSG_PK_KILL_ALL_FLAG	PK開關屠殺模式打開
MSG_PK_VALUE	您目前的惡名值是%d！
MSG_PK_REFUSE_EXERCISE	%s拒絕與你進行切磋！
MSG_PK_ACCETP_EXERCISE	%s答應與你進行切磋！
MSG_PK_ERROR_1	您現在處於非戰鬥狀態！
MSG_PK_ERROR_2	白名陣營和50級以下玩家不能仇殺別人！
MSG_PK_ERROR_3	您正與%s切磋！
MSG_PK_ERROR_4	您正與%s仇殺！
MSG_PK_ERROR_5	您不能仇殺白名陣營和50級以下玩家！
MSG_PK_ERROR_6	對方正處於非戰鬥狀態！
MSG_PK_ERROR_7	對方正與他人切磋！
MSG_PK_ERROR_8	PK非練功模式轉換為練功模式需經過三分鐘！
MSG_PK_ERROR_9	白名陣營不能切磋！
MSG_PK_ERROR_10	您不能和白名陣營玩家切磋！
MSG_PK_ERROR_11	對方正與他人仇殺！
MSG_PK_ERROR_12	仇殺狀態下不能接受切磋邀請！
MSG_PK_ERROR_13	白名陣營不能進行切磋！
MSG_PK_ERROR_14	白名陣營不能進行仇殺！
MSG_PK_ERROR_15	目前不能與%s進行切磋！
MSG_PK_ERROR_16	目前不能對%s進行仇殺！
MSG_PK_ERROR_17	不能向重傷者申請切磋！
MSG_PK_ERROR_18	重傷者不能向他人申請切磋！
MSG_PK_ERROR_19	不能仇殺重傷者！
MSG_PK_ERROR_20	重傷者不能仇殺他人！
MSG_PK_ERROR_21	此處禁止切磋！
MSG_PK_ERROR_22	白名陣營和50級以下玩家不能手動切換PK狀態！
MSG_PK_ERROR_23	現在您不能進行切磋！
MSG_PK_ERROR_24	現在您不能進行仇殺！
MSG_PK_ENMITY_SUCCESS_1	%s與您建立仇殺關系！
MSG_PK_ENMITY_SUCCESS_2	10秒鐘後您與%s的仇殺開始執行！
MSG_PK_ENMITY_CLOSE	您與%s的仇殺關系結束！
MSG_PK_ENMITY_OPEN	您與%s仇殺現在開始執行！
MSG_PK_EXERCISE_SUCCESS_1	%s接受了您的切磋請求，您們將於10秒鐘後正式進行切磋！
MSG_PK_EXERCISE_SUCCESS_2	10秒鐘後您與%s的切磋開始執行！
MSG_PK_EXERCISE_CLOSE	您與%s的切磋關系結束！
MSG_PK_EXERCISE_OPEN	您與%s的切磋現在開始執行！
MSG_PK_REFUSE_INVITE	%s拒絕與您進行切磋！
MSG_PK_EXERCISE_WAITAPLY	請求與%s進行切磋，等待%s回應！
MSG_PK_EXERCISE_WIN	切磋中您戰勝了%s！
MSG_PK_EXERCISE_LOSE	切磋中您敗給了%s！
MSG_TONG_CREATE_ERROR01	幫會名過長！
MSG_TONG_CREATE_ERROR02	幫會陣營錯誤！
MSG_TONG_CREATE_ERROR03	幫會成員不能另外建立幫會！
MSG_TONG_CREATE_ERROR04	殺手才能建立幫會！
MSG_TONG_CREATE_ERROR05	建立幫會的等級不夠！
MSG_TONG_CREATE_ERROR06	建立幫會的統帥等級不夠！
MSG_TONG_CREATE_ERROR07	建立幫會需要 %d 銀兩！
MSG_TONG_CREATE_ERROR08	組隊中，不能建立幫會！
MSG_TONG_CREATE_ERROR09	幫會名長度不符或用了非法字符、詞匯！
MSG_TONG_CREATE_ERROR10	建立幫會需要的銀兩不夠！
MSG_TONG_CREATE_ERROR11	幫會名不合法或與別的幫會重名！
MSG_TONG_APPLY_CREATE	您申請創建幫會！
MSG_TONG_CREATE_SUCCESS1	幫會創建成功！
MSG_TONG_CREATE_SUCCESS2	%s進入考驗期！
MSG_TONG_CREATE_SUCCESS3	請盡快擴大規模！
MSG_TONG_INSTATE_FAIL_ID2	%s不在線，無法任命！
MSG_TONG_INSTATE_FAIL_ID3	%s能力不夠，無法擔當新職位！
MSG_TONG_CHANGE_JOB_CALL_ERROR1	稱呼名過長！
MSG_TONG_CHANGE_JOB_CALL_ERROR2	您沒有權限修改稱呼！
MSG_TONG_CHANGE_JOB_CALL_ERROR3	您沒有權限修改陣營！
MSG_TONG_CHANGE_JOB_CALL_ERROR4	稱呼名不合法！
MSG_TONG_APPLY_ADD	您申請加入幫會！
MSG_TONG_APPLY_ADD_ERROR1	幫會成員不能另外加入幫會！
MSG_TONG_APPLY_ADD_ERROR2	殺手才能加入幫會！
MSG_TONG_APPLY_ADD_ERROR3	組隊中，不能加入幫會！
MSG_TONG_REFUSE_ADD	%s拒絕您加入幫會！
MSG_TONG_ADD_SUCCESS	您加入幫會！
MSG_TONG_CANNOT_LEAVE1	幫主不能離開幫會！
MSG_TONG_CANNOT_LEAVE2	長老不能離開幫會！
MSG_TONG_BE_KICKED	您被踢出幫會！
MSG_TONG_LEAVE_SUCCESS	您主動離開幫會成功！
MSG_TONG_LEAVE_FAIL	您主動離開幫會失敗！
MSG_TONG_CHANGE_AS_MASTER	您被任命為幫主！
MSG_TONG_CHANGE_AS_MEMBER	您現在成為普通幫眾！
MSG_TONG_DISMISS	您的幫會未通過考驗期，被解散！
MSG_TONG_CHANGE_CAMP_NO_MONEY	更改幫會陣營需要100萬幫會資金！
MSG_TONG_CREATE_UNION_ERROR2	已處在聯盟中，不能再建立聯盟！
MSG_TONG_CREATE_UNION_ERROR4	指定幫會不存在！
