Name	Genre	DetailType	ParticularType	Level
Thương Phong Tứ Hải Chùy	2	1	2698	10
Thương Phong Tứ Hải Chùy	2	1	2699	10
Thương Phong Tứ Hải Chùy	2	1	2700	10
Thương Phong Tứ Hải Chùy	2	1	2701	10
Thương Phong Tứ Hải Chùy	2	1	2702	10
Thương Phong Tứ Hải Chùy	2	1	2703	10
Thương Phong Tứ Hải Chùy	2	1	2704	10
Thương Phong Tứ Hải Chùy	2	1	2705	10
Thương Phong Tứ Hải Chùy	2	1	2706	10
Thương Phong Tứ Hải Chùy	2	1	2707	10
Thương Phong Tứ Hải Chùy	2	1	2708	10
Thương Phong Tứ Hải Chùy	2	1	2709	10
Thương Phong Tứ Hải Chùy	2	1	2710	10
Thương Phong U Minh Đao	2	1	2574	10
Thương Phong U Minh Đao	2	1	2711	10
Thương Phong U Minh Đao	2	1	2712	10
Thương Phong U Minh Đao	2	1	2713	10
Thương Phong U Minh Đao	2	1	2714	10
Thương Phong U Minh Đao	2	1	2715	10
Thương Phong U Minh Đao	2	1	2716	10
Thương Phong U Minh Đao	2	1	2717	10
Thương Phong U Minh Đao	2	1	2718	10
Thương Phong U Minh Đao	2	1	2719	10
Thương Phong U Minh Đao	2	1	2720	10
Thương Phong U Minh Đao	2	1	2721	10
Thương Phong U Minh Đao	2	1	2722	10
Thương Phong U Minh Đao	2	1	2723	10
Thương Phong U Minh Đao	2	1	2724	10
Thương Phong U Minh Đao	2	1	2725	10
Thương Phong U Minh Đao	2	1	2726	10
Thương Phong U Minh Đao	2	1	2727	10
Thương Phong U Minh Đao	2	1	2728	10
Thương Phong U Minh Đao	2	1	2729	10
Thương Phong Phệ Ảnh Thủ	2	1	2575	10
Thương Phong Phệ Ảnh Thủ	2	1	2730	10
Thương Phong Phệ Ảnh Thủ	2	1	2731	10
Thương Phong Phệ Ảnh Thủ	2	1	2732	10
Thương Phong Phệ Ảnh Thủ	2	1	2733	10
Thương Phong Phệ Ảnh Thủ	2	1	2734	10
Thương Phong Phệ Ảnh Thủ	2	1	2735	10
Thương Phong Phệ Ảnh Thủ	2	1	2736	10
Thương Phong Phệ Ảnh Thủ	2	1	2737	10
Thương Phong Phệ Ảnh Thủ	2	1	2738	10
Thương Phong Phệ Ảnh Thủ	2	1	2739	10
Thương Phong Phệ Ảnh Thủ	2	1	2740	10
Thương Phong Phệ Ảnh Thủ	2	1	2741	10
Thương Phong Phệ Ảnh Thủ	2	1	2742	10
Thương Phong Phệ Ảnh Thủ	2	1	2743	10
Thương Phong Phệ Ảnh Thủ	2	1	2744	10
Thương Phong Phệ Ảnh Thủ	2	1	2745	10
Thương Phong Phệ Ảnh Thủ	2	1	2746	10
Thương Phong Phệ Ảnh Thủ	2	1	2747	10
Thương Phong Phệ Ảnh Thủ	2	1	2748	10
Thương Phong Bát Hoang Kiếm	2	1	2576	10
Thương Phong Bát Hoang Kiếm	2	1	2749	10
Thương Phong Bát Hoang Kiếm	2	1	2750	10
Thương Phong Bát Hoang Kiếm	2	1	2751	10
Thương Phong Bát Hoang Kiếm	2	1	2752	10
Thương Phong Bát Hoang Kiếm	2	1	2753	10
Thương Phong Bát Hoang Kiếm	2	1	2754	10
Thương Phong Bát Hoang Kiếm	2	1	2755	10
Thương Phong Bát Hoang Kiếm	2	1	2756	10
Thương Phong Bát Hoang Kiếm	2	1	2757	10
Thương Phong Bát Hoang Kiếm	2	1	2758	10
Thương Phong Bát Hoang Kiếm	2	1	2759	10
Thương Phong Bát Hoang Kiếm	2	1	2760	10
Thương Phong Bát Hoang Kiếm	2	1	2761	10
Thương Phong Bát Hoang Kiếm	2	1	2762	10
Thương Phong Bát Hoang Kiếm	2	1	2763	10
Thương Phong Bát Hoang Kiếm	2	1	2764	10
Thương Phong Bát Hoang Kiếm	2	1	2765	10
Thương Phong Bát Hoang Kiếm	2	1	2766	10
Thương Phong Bát Hoang Kiếm	2	1	2767	10
Thương Phong Khu Hổ Chùy	2	1	2577	10
Thương Phong Khu Hổ Chùy	2	1	2768	10
Thương Phong Khu Hổ Chùy	2	1	2769	10
Thương Phong Khu Hổ Chùy	2	1	2770	10
Thương Phong Khu Hổ Chùy	2	1	2771	10
Thương Phong Khu Hổ Chùy	2	1	2772	10
Thương Phong Khu Hổ Chùy	2	1	2773	10
Thương Phong Khu Hổ Chùy	2	1	2774	10
Thương Phong Khu Hổ Chùy	2	1	2775	10
Thương Phong Khu Hổ Chùy	2	1	2776	10
Thương Phong Khu Hổ Chùy	2	1	2777	10
Thương Phong Khu Hổ Chùy	2	1	2778	10
Thương Phong Khu Hổ Chùy	2	1	2779	10
Thương Phong Khu Hổ Chùy	2	1	2780	10
Thương Phong Khu Hổ Chùy	2	1	2781	10
Thương Phong Khu Hổ Chùy	2	1	2782	10
Thương Phong Khu Hổ Chùy	2	1	2783	10
Thương Phong Khu Hổ Chùy	2	1	2784	10
Thương Phong Khu Hổ Chùy	2	1	2785	10
Thương Phong Khu Hổ Chùy	2	1	2786	10
Thương Phong Mạn Tú Kiếm	2	1	2578	10
Thương Phong Mạn Tú Kiếm	2	1	2787	10
Thương Phong Mạn Tú Kiếm	2	1	2788	10
Thương Phong Mạn Tú Kiếm	2	1	2789	10
Thương Phong Mạn Tú Kiếm	2	1	2790	10
Thương Phong Mạn Tú Kiếm	2	1	2791	10
Thương Phong Mạn Tú Kiếm	2	1	2792	10
Thương Phong Mạn Tú Kiếm	2	1	2793	10
Thương Phong Mạn Tú Kiếm	2	1	2794	10
Thương Phong Mạn Tú Kiếm	2	1	2795	10
Thương Phong Mạn Tú Kiếm	2	1	2796	10
Thương Phong Mạn Tú Kiếm	2	1	2797	10
Thương Phong Mạn Tú Kiếm	2	1	2798	10
Thương Phong Mạn Tú Kiếm	2	1	2799	10
Thương Phong Mạn Tú Kiếm	2	1	2800	10
Thương Phong Mạn Tú Kiếm	2	1	2801	10
Thương Phong Mạn Tú Kiếm	2	1	2802	10
Thương Phong Mạn Tú Kiếm	2	1	2803	10
Thương Phong Mạn Tú Kiếm	2	1	2804	10
Thương Phong Mạn Tú Kiếm	2	1	2805	10
Thương Phong Băng Tước Thủ	2	1	2579	10
Thương Phong Băng Tước Thủ	2	1	2806	10
Thương Phong Băng Tước Thủ	2	1	2807	10
Thương Phong Băng Tước Thủ	2	1	2808	10
Thương Phong Băng Tước Thủ	2	1	2809	10
Thương Phong Băng Tước Thủ	2	1	2810	10
Thương Phong Băng Tước Thủ	2	1	2811	10
Thương Phong Băng Tước Thủ	2	1	2812	10
Thương Phong Băng Tước Thủ	2	1	2813	10
Thương Phong Băng Tước Thủ	2	1	2814	10
Thương Phong Băng Tước Thủ	2	1	2815	10
Thương Phong Băng Tước Thủ	2	1	2816	10
Thương Phong Băng Tước Thủ	2	1	2817	10
Thương Phong Băng Tước Thủ	2	1	2818	10
Thương Phong Băng Tước Thủ	2	1	2819	10
Thương Phong Băng Tước Thủ	2	1	2820	10
Thương Phong Băng Tước Thủ	2	1	2821	10
Thương Phong Băng Tước Thủ	2	1	2822	10
Thương Phong Băng Tước Thủ	2	1	2823	10
Thương Phong Băng Tước Thủ	2	1	2824	10
Thương Phong Nguyệt Hoa Thủ	2	1	2580	10
Thương Phong Nguyệt Hoa Thủ	2	1	2825	10
Thương Phong Nguyệt Hoa Thủ	2	1	2826	10
Thương Phong Nguyệt Hoa Thủ	2	1	2827	10
Thương Phong Nguyệt Hoa Thủ	2	1	2828	10
Thương Phong Nguyệt Hoa Thủ	2	1	2829	10
Thương Phong Nguyệt Hoa Thủ	2	1	2830	10
Thương Phong Nguyệt Hoa Thủ	2	1	2831	10
Thương Phong Nguyệt Hoa Thủ	2	1	2832	10
Thương Phong Nguyệt Hoa Thủ	2	1	2833	10
Thương Phong Nguyệt Hoa Thủ	2	1	2834	10
Thương Phong Nguyệt Hoa Thủ	2	1	2835	10
Thương Phong Nguyệt Hoa Thủ	2	1	2836	10
Thương Phong Nguyệt Hoa Thủ	2	1	2837	10
Thương Phong Nguyệt Hoa Thủ	2	1	2838	10
Thương Phong Nguyệt Hoa Thủ	2	1	2839	10
Thương Phong Nguyệt Hoa Thủ	2	1	2840	10
Thương Phong Nguyệt Hoa Thủ	2	1	2841	10
Thương Phong Nguyệt Hoa Thủ	2	1	2842	10
Thương Phong Nguyệt Hoa Thủ	2	1	2843	10
Thương Phong Thiên Long Đao	2	1	2581	10
Thương Phong Thiên Long Đao	2	1	2844	10
Thương Phong Thiên Long Đao	2	1	2845	10
Thương Phong Thiên Long Đao	2	1	2846	10
Thương Phong Thiên Long Đao	2	1	2847	10
Thương Phong Thiên Long Đao	2	1	2848	10
Thương Phong Thiên Long Đao	2	1	2849	10
Thương Phong Thiên Long Đao	2	1	2850	10
Thương Phong Thiên Long Đao	2	1	2851	10
Thương Phong Thiên Long Đao	2	1	2852	10
Thương Phong Thiên Long Đao	2	1	2853	10
Thương Phong Thiên Long Đao	2	1	2854	10
Thương Phong Thiên Long Đao	2	1	2855	10
Thương Phong Thiên Long Đao	2	1	2856	10
Thương Phong Thiên Long Đao	2	1	2857	10
Thương Phong Thiên Long Đao	2	1	2858	10
Thương Phong Thiên Long Đao	2	1	2859	10
Thương Phong Thiên Long Đao	2	1	2860	10
Thương Phong Thiên Long Đao	2	1	2861	10
Thương Phong Thiên Long Đao	2	1	2862	10
Thương Phong Du Long Thủ	2	1	2582	10
Thương Phong Du Long Thủ	2	1	2863	10
Thương Phong Du Long Thủ	2	1	2864	10
Thương Phong Du Long Thủ	2	1	2865	10
Thương Phong Du Long Thủ	2	1	2866	10
Thương Phong Du Long Thủ	2	1	2867	10
Thương Phong Du Long Thủ	2	1	2868	10
Thương Phong Du Long Thủ	2	1	2869	10
Thương Phong Du Long Thủ	2	1	2870	10
Thương Phong Du Long Thủ	2	1	2871	10
Thương Phong Du Long Thủ	2	1	2872	10
Thương Phong Du Long Thủ	2	1	2873	10
Thương Phong Du Long Thủ	2	1	2874	10
Thương Phong Du Long Thủ	2	1	2875	10
Thương Phong Du Long Thủ	2	1	2876	10
Thương Phong Du Long Thủ	2	1	2877	10
Thương Phong Du Long Thủ	2	1	2878	10
Thương Phong Du Long Thủ	2	1	2879	10
Thương Phong Du Long Thủ	2	1	2880	10
Thương Phong Du Long Thủ	2	1	2881	10
Thương Phong Lược Địa Bổng	2	1	2583	10
Thương Phong Lược Địa Bổng	2	1	2882	10
Thương Phong Lược Địa Bổng	2	1	2883	10
Thương Phong Lược Địa Bổng	2	1	2884	10
Thương Phong Lược Địa Bổng	2	1	2885	10
Thương Phong Lược Địa Bổng	2	1	2886	10
Thương Phong Lược Địa Bổng	2	1	2887	10
Thương Phong Lược Địa Bổng	2	1	2888	10
Thương Phong Lược Địa Bổng	2	1	2889	10
Thương Phong Lược Địa Bổng	2	1	2890	10
Thương Phong Lược Địa Bổng	2	1	2891	10
Thương Phong Lược Địa Bổng	2	1	2892	10
Thương Phong Lược Địa Bổng	2	1	2893	10
Thương Phong Lược Địa Bổng	2	1	2894	10
Thương Phong Lược Địa Bổng	2	1	2895	10
Thương Phong Lược Địa Bổng	2	1	2896	10
Thương Phong Lược Địa Bổng	2	1	2897	10
Thương Phong Lược Địa Bổng	2	1	2898	10
Thương Phong Lược Địa Bổng	2	1	2899	10
Thương Phong Lược Địa Bổng	2	1	2900	10
Thương Phong Liêu Nguyên Đao	2	1	2584	10
Thương Phong Liêu Nguyên Đao	2	1	2901	10
Thương Phong Liêu Nguyên Đao	2	1	2902	10
Thương Phong Liêu Nguyên Đao	2	1	2903	10
Thương Phong Liêu Nguyên Đao	2	1	2904	10
Thương Phong Liêu Nguyên Đao	2	1	2905	10
Thương Phong Liêu Nguyên Đao	2	1	2906	10
Thương Phong Liêu Nguyên Đao	2	1	2907	10
Thương Phong Liêu Nguyên Đao	2	1	2908	10
Thương Phong Liêu Nguyên Đao	2	1	2909	10
Thương Phong Liêu Nguyên Đao	2	1	2910	10
Thương Phong Liêu Nguyên Đao	2	1	2911	10
Thương Phong Liêu Nguyên Đao	2	1	2912	10
Thương Phong Liêu Nguyên Đao	2	1	2913	10
Thương Phong Liêu Nguyên Đao	2	1	2914	10
Thương Phong Liêu Nguyên Đao	2	1	2915	10
Thương Phong Liêu Nguyên Đao	2	1	2916	10
Thương Phong Liêu Nguyên Đao	2	1	2917	10
Thương Phong Liêu Nguyên Đao	2	1	2918	10
Thương Phong Liêu Nguyên Đao	2	1	2919	10
Thương Phong Giang Hải Thương	2	1	2585	10
Thương Phong Giang Hải Thương	2	1	2920	10
Thương Phong Giang Hải Thương	2	1	2921	10
Thương Phong Giang Hải Thương	2	1	2922	10
Thương Phong Giang Hải Thương	2	1	2923	10
Thương Phong Giang Hải Thương	2	1	2924	10
Thương Phong Giang Hải Thương	2	1	2925	10
Thương Phong Giang Hải Thương	2	1	2926	10
Thương Phong Giang Hải Thương	2	1	2927	10
Thương Phong Giang Hải Thương	2	1	2928	10
Thương Phong Giang Hải Thương	2	1	2929	10
Thương Phong Giang Hải Thương	2	1	2930	10
Thương Phong Giang Hải Thương	2	1	2931	10
Thương Phong Giang Hải Thương	2	1	2932	10
Thương Phong Giang Hải Thương	2	1	2933	10
Thương Phong Giang Hải Thương	2	1	2934	10
Thương Phong Giang Hải Thương	2	1	2935	10
Thương Phong Giang Hải Thương	2	1	2936	10
Thương Phong Giang Hải Thương	2	1	2937	10
Thương Phong Giang Hải Thương	2	1	2938	10
Thương Phong Trấn Nhạc Kiếm	2	1	2586	10
Thương Phong Trấn Nhạc Kiếm	2	1	2939	10
Thương Phong Trấn Nhạc Kiếm	2	1	2940	10
Thương Phong Trấn Nhạc Kiếm	2	1	2941	10
Thương Phong Trấn Nhạc Kiếm	2	1	2942	10
Thương Phong Trấn Nhạc Kiếm	2	1	2943	10
Thương Phong Trấn Nhạc Kiếm	2	1	2944	10
Thương Phong Trấn Nhạc Kiếm	2	1	2945	10
Thương Phong Trấn Nhạc Kiếm	2	1	2946	10
Thương Phong Trấn Nhạc Kiếm	2	1	2947	10
Thương Phong Trấn Nhạc Kiếm	2	1	2948	10
Thương Phong Trấn Nhạc Kiếm	2	1	2949	10
Thương Phong Trấn Nhạc Kiếm	2	1	2950	10
Thương Phong Trấn Nhạc Kiếm	2	1	2951	10
Thương Phong Trấn Nhạc Kiếm	2	1	2952	10
Thương Phong Trấn Nhạc Kiếm	2	1	2953	10
Thương Phong Trấn Nhạc Kiếm	2	1	2954	10
Thương Phong Trấn Nhạc Kiếm	2	1	2955	10
Thương Phong Trấn Nhạc Kiếm	2	1	2956	10
Thương Phong Trấn Nhạc Kiếm	2	1	2957	10
Thương Phong Cực Lôi Kiếm	2	1	2587	10
Thương Phong Cực Lôi Kiếm	2	1	2958	10
Thương Phong Cực Lôi Kiếm	2	1	2959	10
Thương Phong Cực Lôi Kiếm	2	1	2960	10
Thương Phong Cực Lôi Kiếm	2	1	2961	10
Thương Phong Cực Lôi Kiếm	2	1	2962	10
Thương Phong Cực Lôi Kiếm	2	1	2963	10
Thương Phong Cực Lôi Kiếm	2	1	2964	10
Thương Phong Cực Lôi Kiếm	2	1	2965	10
Thương Phong Cực Lôi Kiếm	2	1	2966	10
Thương Phong Cực Lôi Kiếm	2	1	2967	10
Thương Phong Cực Lôi Kiếm	2	1	2968	10
Thương Phong Cực Lôi Kiếm	2	1	2969	10
Thương Phong Cực Lôi Kiếm	2	1	2970	10
Thương Phong Cực Lôi Kiếm	2	1	2971	10
Thương Phong Cực Lôi Kiếm	2	1	2972	10
Thương Phong Cực Lôi Kiếm	2	1	2973	10
Thương Phong Cực Lôi Kiếm	2	1	2974	10
Thương Phong Cực Lôi Kiếm	2	1	2975	10
Thương Phong Cực Lôi Kiếm	2	1	2976	10
Thương Phong Canh Phong Đao	2	1	2588	10
Thương Phong Canh Phong Đao	2	1	2977	10
Thương Phong Canh Phong Đao	2	1	2978	10
Thương Phong Canh Phong Đao	2	1	2979	10
Thương Phong Canh Phong Đao	2	1	2980	10
Thương Phong Canh Phong Đao	2	1	2981	10
Thương Phong Canh Phong Đao	2	1	2982	10
Thương Phong Canh Phong Đao	2	1	2983	10
Thương Phong Canh Phong Đao	2	1	2984	10
Thương Phong Canh Phong Đao	2	1	2985	10
Thương Phong Canh Phong Đao	2	1	2986	10
Thương Phong Canh Phong Đao	2	1	2987	10
Thương Phong Canh Phong Đao	2	1	2988	10
Thương Phong Canh Phong Đao	2	1	2989	10
Thương Phong Canh Phong Đao	2	1	2990	10
Thương Phong Canh Phong Đao	2	1	2991	10
Thương Phong Canh Phong Đao	2	1	2992	10
Thương Phong Canh Phong Đao	2	1	2993	10
Thương Phong Canh Phong Đao	2	1	2994	10
Thương Phong Canh Phong Đao	2	1	2995	10
Thương Phong Tuyệt Kim Thương	2	1	2589	10
Thương Phong Tuyệt Kim Thương	2	1	2996	10
Thương Phong Tuyệt Kim Thương	2	1	2997	10
Thương Phong Tuyệt Kim Thương	2	1	2998	10
Thương Phong Tuyệt Kim Thương	2	1	2999	10
Thương Phong Tuyệt Kim Thương	2	1	3000	10
Thương Phong Tuyệt Kim Thương	2	1	3001	10
Thương Phong Tuyệt Kim Thương	2	1	3002	10
Thương Phong Tuyệt Kim Thương	2	1	3003	10
Thương Phong Tuyệt Kim Thương	2	1	3004	10
Thương Phong Tuyệt Kim Thương	2	1	3005	10
Thương Phong Tuyệt Kim Thương	2	1	3006	10
Thương Phong Tuyệt Kim Thương	2	1	3007	10
Thương Phong Tuyệt Kim Thương	2	1	3008	10
Thương Phong Tuyệt Kim Thương	2	1	3009	10
Thương Phong Tuyệt Kim Thương	2	1	3010	10
Thương Phong Tuyệt Kim Thương	2	1	3011	10
Thương Phong Tuyệt Kim Thương	2	1	3012	10
Thương Phong Tuyệt Kim Thương	2	1	3013	10
Thương Phong Tuyệt Kim Thương	2	1	3014	10
Thương Phong Tuyệt Kim Chùy	2	1	2590	10
Thương Phong Tuyệt Kim Chùy	2	1	3015	10
Thương Phong Tuyệt Kim Chùy	2	1	3016	10
Thương Phong Tuyệt Kim Chùy	2	1	3017	10
Thương Phong Tuyệt Kim Chùy	2	1	3018	10
Thương Phong Tuyệt Kim Chùy	2	1	3019	10
Thương Phong Tuyệt Kim Chùy	2	1	3020	10
Thương Phong Tuyệt Kim Chùy	2	1	3021	10
Thương Phong Tuyệt Kim Chùy	2	1	3022	10
Thương Phong Tuyệt Kim Chùy	2	1	3023	10
Thương Phong Tuyệt Kim Chùy	2	1	3024	10
Thương Phong Tuyệt Kim Chùy	2	1	3025	10
Thương Phong Tuyệt Kim Chùy	2	1	3026	10
Thương Phong Tuyệt Kim Chùy	2	1	3027	10
Thương Phong Tuyệt Kim Chùy	2	1	3028	10
Thương Phong Tuyệt Kim Chùy	2	1	3029	10
Thương Phong Tuyệt Kim Chùy	2	1	3030	10
Thương Phong Tuyệt Kim Chùy	2	1	3031	10
Thương Phong Tuyệt Kim Chùy	2	1	3032	10
Thương Phong Tuyệt Kim Chùy	2	1	3033	10
Thương Phong Tuyệt Kim Thủ	2	1	2591	10
Thương Phong Tuyệt Kim Thủ	2	1	3034	10
Thương Phong Tuyệt Kim Thủ	2	1	3035	10
Thương Phong Tuyệt Kim Thủ	2	1	3036	10
Thương Phong Tuyệt Kim Thủ	2	1	3037	10
Thương Phong Tuyệt Kim Thủ	2	1	3038	10
Thương Phong Tuyệt Kim Thủ	2	1	3039	10
Thương Phong Tuyệt Kim Thủ	2	1	3040	10
Thương Phong Tuyệt Kim Thủ	2	1	3041	10
Thương Phong Tuyệt Kim Thủ	2	1	3042	10
Thương Phong Tuyệt Kim Thủ	2	1	3043	10
Thương Phong Tuyệt Kim Thủ	2	1	3044	10
Thương Phong Tuyệt Kim Thủ	2	1	3045	10
Thương Phong Tuyệt Kim Thủ	2	1	3046	10
Thương Phong Tuyệt Kim Thủ	2	1	3047	10
Thương Phong Tuyệt Kim Thủ	2	1	3048	10
Thương Phong Tuyệt Kim Thủ	2	1	3049	10
Thương Phong Tuyệt Kim Thủ	2	1	3050	10
Thương Phong Tuyệt Kim Thủ	2	1	3051	10
Thương Phong Tuyệt Kim Thủ	2	1	3052	10
Thương Phong Tuyệt Kim Bổng	2	1	2592	10
Thương Phong Tuyệt Kim Bổng	2	1	3053	10
Thương Phong Tuyệt Kim Bổng	2	1	3054	10
Thương Phong Tuyệt Kim Bổng	2	1	3055	10
Thương Phong Tuyệt Kim Bổng	2	1	3056	10
Thương Phong Tuyệt Kim Bổng	2	1	3057	10
Thương Phong Tuyệt Kim Bổng	2	1	3058	10
Thương Phong Tuyệt Kim Bổng	2	1	3059	10
Thương Phong Tuyệt Kim Bổng	2	1	3060	10
Thương Phong Tuyệt Kim Bổng	2	1	3061	10
Thương Phong Tuyệt Kim Bổng	2	1	3062	10
Thương Phong Tuyệt Kim Bổng	2	1	3063	10
Thương Phong Tuyệt Kim Bổng	2	1	3064	10
Thương Phong Tuyệt Kim Bổng	2	1	3065	10
Thương Phong Tuyệt Kim Bổng	2	1	3066	10
Thương Phong Tuyệt Kim Bổng	2	1	3067	10
Thương Phong Tuyệt Kim Bổng	2	1	3068	10
Thương Phong Tuyệt Kim Bổng	2	1	3069	10
Thương Phong Tuyệt Kim Bổng	2	1	3070	10
Thương Phong Tuyệt Kim Bổng	2	1	3071	10
Thương Phong Tuyệt Kim Đao	2	1	2593	10
Thương Phong Tuyệt Kim Đao	2	1	3072	10
Thương Phong Tuyệt Kim Đao	2	1	3073	10
Thương Phong Tuyệt Kim Đao	2	1	3074	10
Thương Phong Tuyệt Kim Đao	2	1	3075	10
Thương Phong Tuyệt Kim Đao	2	1	3076	10
Thương Phong Tuyệt Kim Đao	2	1	3077	10
Thương Phong Tuyệt Kim Đao	2	1	3078	10
Thương Phong Tuyệt Kim Đao	2	1	3079	10
Thương Phong Tuyệt Kim Đao	2	1	3080	10
Thương Phong Tuyệt Kim Đao	2	1	3081	10
Thương Phong Tuyệt Kim Đao	2	1	3082	10
Thương Phong Tuyệt Kim Đao	2	1	3083	10
Thương Phong Tuyệt Kim Đao	2	1	3084	10
Thương Phong Tuyệt Kim Đao	2	1	3085	10
Thương Phong Tuyệt Kim Đao	2	1	3086	10
Thương Phong Tuyệt Kim Đao	2	1	3087	10
Thương Phong Tuyệt Kim Đao	2	1	3088	10
Thương Phong Tuyệt Kim Đao	2	1	3089	10
Thương Phong Tuyệt Kim Đao	2	1	3090	10
Thương Phong Tuyệt Kim Kiếm	2	1	2594	10
Thương Phong Tuyệt Kim Kiếm	2	1	3091	10
Thương Phong Tuyệt Kim Kiếm	2	1	3092	10
Thương Phong Tuyệt Kim Kiếm	2	1	3093	10
Thương Phong Tuyệt Kim Kiếm	2	1	3094	10
Thương Phong Tuyệt Kim Kiếm	2	1	3095	10
Thương Phong Tuyệt Kim Kiếm	2	1	3096	10
Thương Phong Tuyệt Kim Kiếm	2	1	3097	10
Thương Phong Tuyệt Kim Kiếm	2	1	3098	10
Thương Phong Tuyệt Kim Kiếm	2	1	3099	10
Thương Phong Tuyệt Kim Kiếm	2	1	3100	10
Thương Phong Tuyệt Kim Kiếm	2	1	3101	10
Thương Phong Tuyệt Kim Kiếm	2	1	3102	10
Thương Phong Tuyệt Kim Kiếm	2	1	3103	10
Thương Phong Tuyệt Kim Kiếm	2	1	3104	10
Thương Phong Tuyệt Kim Kiếm	2	1	3105	10
Thương Phong Tuyệt Kim Kiếm	2	1	3106	10
Thương Phong Tuyệt Kim Kiếm	2	1	3107	10
Thương Phong Tuyệt Kim Kiếm	2	1	3108	10
Thương Phong Tuyệt Kim Kiếm	2	1	3109	10
Thương Phong Tuyệt Kim Đao	2	1	2595	10
Thương Phong Tuyệt Kim Đao	2	1	3110	10
Thương Phong Tuyệt Kim Đao	2	1	3111	10
Thương Phong Tuyệt Kim Đao	2	1	3112	10
Thương Phong Tuyệt Kim Đao	2	1	3113	10
Thương Phong Tuyệt Kim Đao	2	1	3114	10
Thương Phong Tuyệt Kim Đao	2	1	3115	10
Thương Phong Tuyệt Kim Đao	2	1	3116	10
Thương Phong Tuyệt Kim Đao	2	1	3117	10
Thương Phong Tuyệt Kim Đao	2	1	3118	10
Thương Phong Tuyệt Kim Đao	2	1	3119	10
Thương Phong Tuyệt Kim Đao	2	1	3120	10
Thương Phong Tuyệt Kim Đao	2	1	3121	10
Thương Phong Tuyệt Kim Đao	2	1	3122	10
Thương Phong Tuyệt Kim Đao	2	1	3123	10
Thương Phong Tuyệt Kim Đao	2	1	3124	10
Thương Phong Tuyệt Kim Đao	2	1	3125	10
Thương Phong Tuyệt Kim Đao	2	1	3126	10
Thương Phong Tuyệt Kim Đao	2	1	3127	10
Thương Phong Tuyệt Kim Đao	2	1	3128	10
Thương Phong Tuyệt Kim Kiếm	2	1	2596	10
Thương Phong Tuyệt Kim Kiếm	2	1	3129	10
Thương Phong Tuyệt Kim Kiếm	2	1	3130	10
Thương Phong Tuyệt Kim Kiếm	2	1	3131	10
Thương Phong Tuyệt Kim Kiếm	2	1	3132	10
Thương Phong Tuyệt Kim Kiếm	2	1	3133	10
Thương Phong Tuyệt Kim Kiếm	2	1	3134	10
Thương Phong Tuyệt Kim Kiếm	2	1	3135	10
Thương Phong Tuyệt Kim Kiếm	2	1	3136	10
Thương Phong Tuyệt Kim Kiếm	2	1	3137	10
Thương Phong Tuyệt Kim Kiếm	2	1	3138	10
Thương Phong Tuyệt Kim Kiếm	2	1	3139	10
Thương Phong Tuyệt Kim Kiếm	2	1	3140	10
Thương Phong Tuyệt Kim Kiếm	2	1	3141	10
Thương Phong Tuyệt Kim Kiếm	2	1	3142	10
Thương Phong Tuyệt Kim Kiếm	2	1	3143	10
Thương Phong Tuyệt Kim Kiếm	2	1	3144	10
Thương Phong Tuyệt Kim Kiếm	2	1	3145	10
Thương Phong Tuyệt Kim Kiếm	2	1	3146	10
Thương Phong Tuyệt Kim Kiếm	2	1	3147	10
Thương Phong Tuyệt Kim Thủ	2	1	2597	10
Thương Phong Tuyệt Kim Thủ	2	1	3148	10
Thương Phong Tuyệt Kim Thủ	2	1	3149	10
Thương Phong Tuyệt Kim Thủ	2	1	3150	10
Thương Phong Tuyệt Kim Thủ	2	1	3151	10
Thương Phong Tuyệt Kim Thủ	2	1	3152	10
Thương Phong Tuyệt Kim Thủ	2	1	3153	10
Thương Phong Tuyệt Kim Thủ	2	1	3154	10
Thương Phong Tuyệt Kim Thủ	2	1	3155	10
Thương Phong Tuyệt Kim Thủ	2	1	3156	10
Thương Phong Tuyệt Kim Thủ	2	1	3157	10
Thương Phong Tuyệt Kim Thủ	2	1	3158	10
Thương Phong Tuyệt Kim Thủ	2	1	3159	10
Thương Phong Tuyệt Kim Thủ	2	1	3160	10
Thương Phong Tuyệt Kim Thủ	2	1	3161	10
Thương Phong Tuyệt Kim Thủ	2	1	3162	10
Thương Phong Tuyệt Kim Thủ	2	1	3163	10
Thương Phong Tuyệt Kim Thủ	2	1	3164	10
Thương Phong Tuyệt Kim Thủ	2	1	3165	10
Thương Phong Tuyệt Kim Thủ	2	1	3166	10
Thương Phong Tuyệt Mộc Thương	2	1	2598	10
Thương Phong Tuyệt Mộc Thương	2	1	3167	10
Thương Phong Tuyệt Mộc Thương	2	1	3168	10
Thương Phong Tuyệt Mộc Thương	2	1	3169	10
Thương Phong Tuyệt Mộc Thương	2	1	3170	10
Thương Phong Tuyệt Mộc Thương	2	1	3171	10
Thương Phong Tuyệt Mộc Thương	2	1	3172	10
Thương Phong Tuyệt Mộc Thương	2	1	3173	10
Thương Phong Tuyệt Mộc Thương	2	1	3174	10
Thương Phong Tuyệt Mộc Thương	2	1	3175	10
Thương Phong Tuyệt Mộc Thương	2	1	3176	10
Thương Phong Tuyệt Mộc Thương	2	1	3177	10
Thương Phong Tuyệt Mộc Thương	2	1	3178	10
