Name	Genre	DetailType	ParticularType	Level
Lam Nguyệt Y	1	25	1509	1
Chung Linh Chu Tước Hầu Y	1	25	1510	1
Thục Nữ Y	1	25	1511	1
Hồng Trần Hiệp Thường Y	1	25	1512	1
Thanh Hoa Ngọc Chiếu Y	1	25	1513	1
Tỏa Tử Giáp	1	25	1514	1
Minh Quang Khải	1	25	1515	1
Tế Lân Giáp	1	25	1516	1
Tỏa Tử Hoàng Kim Giáp	1	25	1517	1
Kính Hoa Khải	1	25	1518	1
Thích Khách Trang	1	25	1519	1
Mộng Mị Trang	1	25	1520	1
Tham Lang Trang	1	25	1521	1
Sơn Hồn Trang	1	25	1522	1
Vô Dung Kình Trang	1	25	1523	1
Sí Nhiễm Hoa Y	1	25	1524	1
Y Sơn Quan Lan Khải	1	25	1525	1
Tử Tô Kim Bộ	1	25	1526	1
U Long Ngự Vân Bào	1	25	1527	1
Thanh Ngự Vĩ Bào	1	25	1528	1
Quân Lâm Thiên Hạ	1	25	1529	1
Thanh Sương Dạ Nguyệt Y	1	25	1530	1
Kiếm Tâm Hà Ảnh Sam 	1	25	1531	1
Ly Mực Bàn Cánh Giáp	1	25	1532	1
Nghịch Thế Trọng Thiên Khải	1	25	1533	1
Uyên Lâm Tàn Tinh Bào	1	25	1534	1
Uyên Lâm Phá Nguyệt Bào	1	25	1535	1
Uyên Lâm Tử Quang Bào	1	25	1536	1
Uyên Lâm Phong Ngâm Bào	1	25	1537	1
Chung Linh Ngọc Thanh Bào	1	25	1538	1
Hoàng Sương Nhật Hi Bào	1	25	1539	1
Càn Khôn Thất Tinh Khải	1	25	1540	1
Như Ý Thanh Hồng Giáp	1	25	1541	1
Liệt Thạch Đoàn Kim	1	25	1542	1
Thần Long Đằng Vân	1	25	1543	1
Lam Hải Kim Lữ	1	25	1544	1
Yến Vân Phi Sa 	1	25	1545	1
Tử Sắc Vân Bào	1	25	1546	1
Hồng Sắc Vân Bào	1	25	1547	1
Hoàng Sắc Vân Bào	1	25	1548	1
Thanh Sắc Vân Bào	1	25	1549	1
Thanh Vân Bạch Sắc Bào	1	25	1550	1
Kim Lưu Tự Thước Thường	1	25	1551	1
Hồng Tử Linh Diệp Bào	1	25	1552	1
Mặc Uyên Tố Hoa	1	25	1553	1
Thúy Lan Vân Văn	1	25	1554	1
Tử Tiêu Lưu Kim Giáp	1	25	1555	1
Tinh Động Hồng Loan Khải	1	25	1556	1
Long Dĩnh Sam	1	25	1557	1
Phong Lộ Quy Mộng Sam	1	25	1558	1
Nhã Thanh Song Điệp	1	25	1559	1
Mộ Quang Lưu Hà	1	25	1560	1
Đào Tịch Tuyết Y	1	25	1561	1
Phượng Hi Hoàng Bào	1	25	1562	1
Tuyết Vũ Lam Bào	1	25	1563	1
Phượng Vũ Cửu Thiên	1	25	1564	1
Tinh Sa Lãng Sa Y	1	25	1565	1
Bạch Ngọc Bích Hà La	1	25	1566	1
Ly Mực Bàn Cánh Khải	1	25	1567	1
Cực Nghiệp Trọng Thiên Khải	1	25	1568	1
Uyên Lâm Tàn Tinh Bào	1	25	1569	1
Uyên Lâm Phá Nguyệt Bào	1	25	1570	1
Uyên Lâm Tử Quang Bào	1	25	1571	1
Uyên Lâm Phong Ngâm Bào	1	25	1572	1
Chung Linh Ngọc Thanh Thường	1	25	1573	1
Hoàng Sương Nhật Hi Thường	1	25	1574	1
Tử Kim Thánh Nữ Y	1	25	1575	1
Lưu Tiên Thủy Văn Sam	1	25	1576	1
Thiều Hoa Bất Phụ	1	25	1577	1
Kim Phượng Hồng Hà	1	25	1578	1
Lam Điệp Y	1	25	1579	1
Yến Vân Lữ Sa	1	25	1580	1
Tử Sắc Vân Bào 	1	25	1581	1
Hồng Sắc Vân Bào 	1	25	1582	1
Hoàng Sắc Vân Bào 	1	25	1583	1
Thanh Sắc Vân Bào 	1	25	1584	1
Thanh Vân Bạch Sắc Bào	1	25	1585	1
Kim Lưu Tự Thước Thường	1	25	1586	1
Hồng Tử Linh Diệp Bào	1	25	1587	1
Đào Thiển Lưu Ly	1	25	1588	1
Liên Y Tạp Oa	1	25	1589	1
Tử Tiêu Dật Thái Quần	1	25	1590	1
Phong Vũ Hồng Loan Quần	1	25	1591	1
Tỏa Tử Giáp	1	25	1592	1
Minh Quang Khải	1	25	1593	1
Tế Lân Giáp	1	25	1594	1
Tỏa Tử Hoàng Kim Giáp	1	25	1595	1
Kính Hoa Khải	1	25	1596	1
Thích Khách Trang	1	25	1597	1
Mộng Mị Trang	1	25	1598	1
Tham Lang Trang	1	25	1599	1
Sơn Hồn Trang	1	25	1600	1
Vô Dung Kình Trang	1	25	1601	1
Sí Nhiễm Hoa Y	1	25	1602	1
Y Sơn Quan Lan Khải	1	25	1603	1
Tử Tô Kim Bộ	1	25	1604	1
U Long Ngự Vân Bào	1	25	1605	1
Thanh Ngự Vĩ Bào	1	25	1606	1
Quân Lâm Thiên Hạ	1	25	1607	1
Thanh Sương Dạ Nguyệt Y	1	25	1608	1
Kiếm Tâm Hà Ảnh Sam 	1	25	1609	1
Ly Mực Bàn Cánh Giáp	1	25	1610	1
Nghịch Thế Trọng Thiên Khải	1	25	1611	1
Uyên Lâm Tàn Tinh Bào	1	25	1612	1
Uyên Lâm Phá Nguyệt Bào	1	25	1613	1
Uyên Lâm Tử Quang Bào	1	25	1614	1
Uyên Lâm Phong Ngâm Bào	1	25	1615	1
Chung Linh Ngọc Thanh Bào	1	25	1616	1
Hoàng Sương Nhật Hi Bào	1	25	1617	1
Càn Khôn Thất Tinh Khải	1	25	1618	1
Như Ý Thanh Hồng Giáp	1	25	1619	1
Liệt Thạch Đoàn Kim	1	25	1620	1
Thần Long Đằng Vân	1	25	1621	1
Lam Hải Kim Lữ	1	25	1622	1
Yến Vân Phi Sa 	1	25	1623	1
Tử Sắc Vân Bào	1	25	1624	1
Hồng Sắc Vân Bào	1	25	1625	1
Hoàng Sắc Vân Bào	1	25	1626	1
Thanh Sắc Vân Bào	1	25	1627	1
Thanh Vân Bạch Sắc Bào	1	25	1628	1
Kim Lưu Tự Thước Thường	1	25	1629	1
Hồng Tử Linh Diệp Bào	1	25	1630	1
Mặc Uyên Tố Hoa	1	25	1631	1
Thúy Lan Vân Văn	1	25	1632	1
Tử Tiêu Lưu Kim Giáp	1	25	1633	1
Tinh Động Hồng Loan Khải	1	25	1634	1
Long Dĩnh Sam	1	25	1635	1
Phong Lộ Quy Mộng Sam	1	25	1636	1
Nhã Thanh Song Điệp	1	25	1637	1
Mộ Quang Lưu Hà	1	25	1638	1
Đào Tịch Tuyết Y	1	25	1639	1
Phượng Hi Hoàng Bào	1	25	1640	1
Tuyết Vũ Lam Bào	1	25	1641	1
Phượng Vũ Cửu Thiên	1	25	1642	1
Tinh Sa Lãng Sa Y	1	25	1643	1
Bạch Ngọc Bích Hà La	1	25	1644	1
Ly Mực Bàn Cánh Khải	1	25	1645	1
Cực Nghiệp Trọng Thiên Khải	1	25	1646	1
Uyên Lâm Tàn Tinh Bào	1	25	1647	1
Uyên Lâm Phá Nguyệt Bào	1	25	1648	1
Uyên Lâm Tử Quang Bào	1	25	1649	1
Uyên Lâm Phong Ngâm Bào	1	25	1650	1
Chung Linh Ngọc Thanh Thường	1	25	1651	1
Hoàng Sương Nhật Hi Thường	1	25	1652	1
Tử Kim Thánh Nữ Y	1	25	1653	1
Lưu Tiên Thủy Văn Sam	1	25	1654	1
Thiều Hoa Bất Phụ	1	25	1655	1
Kim Phượng Hồng Hà	1	25	1656	1
Lam Điệp Y	1	25	1657	1
Yến Vân Lữ Sa	1	25	1658	1
Tử Sắc Vân Bào 	1	25	1659	1
Hồng Sắc Vân Bào 	1	25	1660	1
Hoàng Sắc Vân Bào 	1	25	1661	1
Thanh Sắc Vân Bào 	1	25	1662	1
Thanh Vân Bạch Sắc Bào	1	25	1663	1
Kim Lưu Tự Thước Thường	1	25	1664	1
Hồng Tử Linh Diệp Bào	1	25	1665	1
Đào Thiển Lưu Ly	1	25	1666	1
Liên Y Tạp Oa	1	25	1667	1
Tử Tiêu Dật Thái Quần	1	25	1668	1
Phong Vũ Hồng Loan Quần	1	25	1669	1
Tỏa Tử Giáp	1	25	1670	1
Minh Quang Khải	1	25	1671	1
Tế Lân Giáp	1	25	1672	1
Tỏa Tử Hoàng Kim Giáp	1	25	1673	1
Kính Hoa Khải	1	25	1674	1
Thích Khách Trang	1	25	1675	1
Mộng Mị Trang	1	25	1676	1
Tham Lang Trang	1	25	1677	1
Sơn Hồn Trang	1	25	1678	1
Vô Dung Kình Trang	1	25	1679	1
Sí Nhiễm Hoa Y	1	25	1680	1
Y Sơn Quan Lan Khải	1	25	1681	1
Tử Tô Kim Bộ	1	25	1682	1
U Long Ngự Vân Bào	1	25	1683	1
Thanh Ngự Vĩ Bào	1	25	1684	1
Quân Lâm Thiên Hạ	1	25	1685	1
Thanh Sương Dạ Nguyệt Y	1	25	1686	1
Kiếm Tâm Hà Ảnh Sam 	1	25	1687	1
Ly Mực Bàn Cánh Giáp	1	25	1688	1
Nghịch Thế Trọng Thiên Khải	1	25	1689	1
Uyên Lâm Tàn Tinh Bào	1	25	1690	1
Uyên Lâm Phá Nguyệt Bào	1	25	1691	1
Uyên Lâm Tử Quang Bào	1	25	1692	1
Uyên Lâm Phong Ngâm Bào	1	25	1693	1
Chung Linh Ngọc Thanh Bào	1	25	1694	1
Hoàng Sương Nhật Hi Bào	1	25	1695	1
Càn Khôn Thất Tinh Khải	1	25	1696	1
Như Ý Thanh Hồng Giáp	1	25	1697	1
Liệt Thạch Đoàn Kim	1	25	1698	1
Thần Long Đằng Vân	1	25	1699	1
Lam Hải Kim Lữ	1	25	1700	1
Yến Vân Phi Sa 	1	25	1701	1
Tử Sắc Vân Bào	1	25	1702	1
Hồng Sắc Vân Bào	1	25	1703	1
Hoàng Sắc Vân Bào	1	25	1704	1
Thanh Sắc Vân Bào	1	25	1705	1
Thanh Vân Bạch Sắc Bào	1	25	1706	1
Kim Lưu Tự Thước Thường	1	25	1707	1
Hồng Tử Linh Diệp Bào	1	25	1708	1
Mặc Uyên Tố Hoa	1	25	1709	1
Thúy Lan Vân Văn	1	25	1710	1
Tử Tiêu Lưu Kim Giáp	1	25	1711	1
Tinh Động Hồng Loan Khải	1	25	1712	1
Long Dĩnh Sam	1	25	1713	1
Phong Lộ Quy Mộng Sam	1	25	1714	1
Nhã Thanh Song Điệp	1	25	1715	1
Mộ Quang Lưu Hà	1	25	1716	1
Đào Tịch Tuyết Y	1	25	1717	1
Phượng Hi Hoàng Bào	1	25	1718	1
Tuyết Vũ Lam Bào	1	25	1719	1
Phượng Vũ Cửu Thiên	1	25	1720	1
Tinh Sa Lãng Sa Y	1	25	1721	1
Bạch Ngọc Bích Hà La	1	25	1722	1
Ly Mực Bàn Cánh Khải	1	25	1723	1
Cực Nghiệp Trọng Thiên Khải	1	25	1724	1
Uyên Lâm Tàn Tinh Bào	1	25	1725	1
Uyên Lâm Phá Nguyệt Bào	1	25	1726	1
Uyên Lâm Tử Quang Bào	1	25	1727	1
Uyên Lâm Phong Ngâm Bào	1	25	1728	1
Chung Linh Ngọc Thanh Thường	1	25	1729	1
Hoàng Sương Nhật Hi Thường	1	25	1730	1
Tử Kim Thánh Nữ Y	1	25	1731	1
Lưu Tiên Thủy Văn Sam	1	25	1732	1
Thiều Hoa Bất Phụ	1	25	1733	1
Kim Phượng Hồng Hà	1	25	1734	1
Lam Điệp Y	1	25	1735	1
Yến Vân Lữ Sa	1	25	1736	1
Tử Sắc Vân Bào 	1	25	1737	1
Hồng Sắc Vân Bào 	1	25	1738	1
Hoàng Sắc Vân Bào 	1	25	1739	1
Thanh Sắc Vân Bào 	1	25	1740	1
Thanh Vân Bạch Sắc Bào	1	25	1741	1
Kim Lưu Tự Thước Thường	1	25	1742	1
Hồng Tử Linh Diệp Bào	1	25	1743	1
Đào Thiển Lưu Ly	1	25	1744	1
Liên Y Tạp Oa	1	25	1745	1
Tử Tiêu Dật Thái Quần	1	25	1746	1
Phong Vũ Hồng Loan Quần	1	25	1747	1
Tỏa Tử Giáp	1	25	1748	1
Minh Quang Khải	1	25	1749	1
Tế Lân Giáp	1	25	1750	1
Tỏa Tử Hoàng Kim Giáp	1	25	1751	1
Kính Hoa Khải	1	25	1752	1
Thích Khách Trang	1	25	1753	1
Mộng Mị Trang	1	25	1754	1
Tham Lang Trang	1	25	1755	1
Sơn Hồn Trang	1	25	1756	1
Vô Dung Kình Trang	1	25	1757	1
Sí Nhiễm Hoa Y	1	25	1758	1
Y Sơn Quan Lan Khải	1	25	1759	1
Tử Tô Kim Bộ	1	25	1760	1
U Long Ngự Vân Bào	1	25	1761	1
Thanh Ngự Vĩ Bào	1	25	1762	1
Quân Lâm Thiên Hạ	1	25	1763	1
Thanh Sương Dạ Nguyệt Y	1	25	1764	1
Kiếm Tâm Hà Ảnh Sam 	1	25	1765	1
Ly Mực Bàn Cánh Giáp	1	25	1766	1
Nghịch Thế Trọng Thiên Khải	1	25	1767	1
Uyên Lâm Tàn Tinh Bào	1	25	1768	1
Uyên Lâm Phá Nguyệt Bào	1	25	1769	1
Uyên Lâm Tử Quang Bào	1	25	1770	1
Uyên Lâm Phong Ngâm Bào	1	25	1771	1
Chung Linh Ngọc Thanh Bào	1	25	1772	1
Hoàng Sương Nhật Hi Bào	1	25	1773	1
Càn Khôn Thất Tinh Khải	1	25	1774	1
Như Ý Thanh Hồng Giáp	1	25	1775	1
Liệt Thạch Đoàn Kim	1	25	1776	1
Thần Long Đằng Vân	1	25	1777	1
Lam Hải Kim Lữ	1	25	1778	1
Yến Vân Phi Sa 	1	25	1779	1
Tử Sắc Vân Bào	1	25	1780	1
Hồng Sắc Vân Bào	1	25	1781	1
Hoàng Sắc Vân Bào	1	25	1782	1
Thanh Sắc Vân Bào	1	25	1783	1
Thanh Vân Bạch Sắc Bào	1	25	1784	1
Kim Lưu Tự Thước Thường	1	25	1785	1
Hồng Tử Linh Diệp Bào	1	25	1786	1
Mặc Uyên Tố Hoa	1	25	1787	1
Thúy Lan Vân Văn	1	25	1788	1
Tử Tiêu Lưu Kim Giáp	1	25	1789	1
Tinh Động Hồng Loan Khải	1	25	1790	1
Long Dĩnh Sam	1	25	1791	1
Phong Lộ Quy Mộng Sam	1	25	1792	1
Nhã Thanh Song Điệp	1	25	1793	1
Mộ Quang Lưu Hà	1	25	1794	1
Đào Tịch Tuyết Y	1	25	1795	1
Phượng Hi Hoàng Bào	1	25	1796	1
Tuyết Vũ Lam Bào	1	25	1797	1
Phượng Vũ Cửu Thiên	1	25	1798	1
Tinh Sa Lãng Sa Y	1	25	1799	1
Bạch Ngọc Bích Hà La	1	25	1800	1
Ly Mực Bàn Cánh Khải	1	25	1801	1
Cực Nghiệp Trọng Thiên Khải	1	25	1802	1
Uyên Lâm Tàn Tinh Bào	1	25	1803	1
Uyên Lâm Phá Nguyệt Bào	1	25	1804	1
Uyên Lâm Tử Quang Bào	1	25	1805	1
Uyên Lâm Phong Ngâm Bào	1	25	1806	1
Chung Linh Ngọc Thanh Thường	1	25	1807	1
Hoàng Sương Nhật Hi Thường	1	25	1808	1
Tử Kim Thánh Nữ Y	1	25	1809	1
Lưu Tiên Thủy Văn Sam	1	25	1810	1
Thiều Hoa Bất Phụ	1	25	1811	1
Kim Phượng Hồng Hà	1	25	1812	1
Lam Điệp Y	1	25	1813	1
Yến Vân Lữ Sa	1	25	1814	1
Tử Sắc Vân Bào 	1	25	1815	1
Hồng Sắc Vân Bào 	1	25	1816	1
Hoàng Sắc Vân Bào 	1	25	1817	1
Thanh Sắc Vân Bào 	1	25	1818	1
Thanh Vân Bạch Sắc Bào	1	25	1819	1
Kim Lưu Tự Thước Thường	1	25	1820	1
Hồng Tử Linh Diệp Bào	1	25	1821	1
Đào Thiển Lưu Ly	1	25	1822	1
Liên Y Tạp Oa	1	25	1823	1
Tử Tiêu Dật Thái Quần	1	25	1824	1
Phong Vũ Hồng Loan Quần	1	25	1825	1
Thanh Sơn Đại Bào	1	25	1826	1
Lam Nguyệt Bào	1	25	1827	1
Chung Linh Chu Tước Hầu Bào	1	25	1828	1
Quân Tử Chiến	1	25	1829	1
Hồng Trần Hiệp Đại Bào	1	25	1830	1
Thanh Hoa Ngọc Chiếu Bào	1	25	1831	1
Thanh Sơn Thường Bào	1	25	1832	1
Lam Nguyệt Y	1	25	1833	1
Chung Linh Chu Tước Hầu Y	1	25	1834	1
Thục Nữ Y	1	25	1835	1
Hồng Trần Hiệp Thường Y	1	25	1836	1
Thanh Hoa Ngọc Chiếu Y	1	25	1837	1
Thanh Sơn Đại Bào	1	25	1838	1
Lam Nguyệt Bào	1	25	1839	1
Chung Linh Chu Tước Hầu Bào	1	25	1840	1
Quân Tử Chiến	1	25	1841	1
Hồng Trần Hiệp Đại Bào	1	25	1842	1
Thanh Hoa Ngọc Chiếu Bào	1	25	1843	1
Thanh Sơn Thường Bào	1	25	1844	1
Lam Nguyệt Y	1	25	1845	1
Chung Linh Chu Tước Hầu Y	1	25	1846	1
Thục Nữ Y	1	25	1847	1
Hồng Trần Hiệp Thường Y	1	25	1848	1
Thanh Hoa Ngọc Chiếu Y	1	25	1849	1
BaByShark	1	25	1850	1
Đừng Nhìn	1	25	1851	1
Đồ màu Hường	1	25	1852	1
BlackPink	1	25	1853	1
Báo Hoa	1	25	1854	1
CooVit19	1	25	1855	1
Thanh Vân Bạch Sắc Bào	1	25	1856	1
Đào Tịch Tuyết Y	1	25	1857	1
Thanh Hoa Ngọc Chiếu Y	1	25	1858	1
Quân Tử Chiến	1	25	1859	1
Yui Hatano	1	25	1860	1
Hồng Trần Hiệp Đại Bào	1	25	1861	1
Càn Khôn Thất Tinh Khải	1	25	1862	1
Lam Nguyệt Y	1	25	1863	1
Chung Linh Ngọc Thanh Bào	1	25	1864	1
[Ngoại Trang cấp 1] Càn Khôn Thất Tinh Khôi	1	26	1000	1
[Ngoại Trang cấp 1] Tử Kim Thánh Nữ Mão	1	26	1001	1
[Ngoại Trang cấp 1] Như Ý Thanh Hồng Cân	1	26	1002	1
[Ngoại Trang cấp 1] Lưu Tiên Thủy Văn Đai	1	26	1003	1
[Ngoại Trang cấp 1] Sí Hàn Hoa Đới	1	26	1004	1
[Ngoại Trang cấp 1] Long Dĩnh Thoa	1	26	1005	1
[Ngoại Trang cấp 1] Y Sơn Quan Lan Khôi	1	26	1006	1
[Ngoại Trang cấp 1] Tử Tô Kết	1	26	1007	1
[Ngoại Trang cấp 1] Song Điệp Thoa	1	26	1008	1
[Ngoại Trang cấp 1] Liệt Thạch Quan	1	26	1009	1
[Ngoại Trang cấp 1] Thiều Hoa Kết	1	26	1010	1
[Ngoại Trang cấp 1] Yến Vân Phát Quan	1	26	1011	1
[Ngoại Trang cấp 1] Yến Vân Phát Đái	1	26	1012	1
[Ngoại Trang cấp 1] Trấn Bang	1	26	1013	1
[Ngoại Trang cấp 1] Trấn Bang	1	26	1014	1
[Ngoại Trang cấp 1] Hà ảnh kết	1	26	1015	1
[Ngoại Trang cấp 1] Bích hà trâm	1	26	1016	1
[Ngoại Trang cấp 1] Long Minh Quan 	1	26	1017	1
[Ngoại Trang cấp 1] Phượng Hi Oa Hoàng Sa 	1	26	1018	1
[Ngoại Trang cấp 1] Gấu 	1	26	1019	1
[Ngoại Trang cấp 1] Thỏ 	1	26	1020	1
[Ngoại Trang cấp 1] Dạ Nguyệt Thanh Sương 	1	26	1021	1
[Ngoại Trang cấp 1] Hoán Tinh Dạ Nguyệt 	1	26	1022	1
[Ngoại Trang cấp 1] Long U Vân Lâm Quán	1	26	1023	1
[Ngoại Trang cấp 1] Tuyết Vũ Ngân Thoa 	1	26	1024	1
[Ngoại Trang cấp 1] Thanh Thiên Kim Quan 	1	26	1025	1
[Ngoại Trang cấp 1] Lam Điệp Thái Quần 	1	26	1026	1
[Ngoại Trang cấp 1] Lam Hải 	1	26	1027	1
[Ngoại Trang cấp 1] Đào Tịch 	1	26	1028	1
[Ngoại Trang cấp 1] Quân Lâm Thiên Hạ 	1	26	1029	1
[Ngoại Trang cấp 1] Phượng Vũ Cửu Thiên	1	26	1030	1
[Ngoại Trang cấp 2] Bích Ngân Kết 	1	26	1031	1
[Ngoại Trang cấp 2] Xá Tử Kết 	1	26	1032	1
[Ngoại Trang cấp 2] Đế Vương Quan 	1	26	1033	1
[Ngoại Trang cấp 2] Võ Cơ Trâm 	1	26	1034	1
[Ngoại Trang cấp 2] Bạch Lê 	1	26	1035	1
[Ngoại Trang cấp 2] Bạc Kế 	1	26	1036	1
[Ngoại Trang cấp 3] Ngân Hoa Quan 	1	26	1037	1
[Ngoại Trang cấp 3] Ngân Hoa Kế 	1	26	1038	1
[Ngoại Trang cấp 3] Phi Vân Kết 	1	26	1039	1
[Ngoại Trang cấp 3] Phi Vân Kết 	1	26	1040	1
[Ngoại Trang cấp 4] Thự Thước 	1	26	1041	1
[Ngoại Trang cấp 4] Thự Thước 	1	26	1042	1
[Ngoại Trang cấp 4] Linh Diệp 	1	26	1043	1
[Ngoại Trang cấp 4] Linh Diệp	1	26	1044	1
Linh Điệp Trâm	1	26	1045	1
Chung Linh Ngọc Thanh Kế	1	26	1046	1
Chung Linh Ngọc Thanh Trâm	1	26	1047	1
Hoàng Sương Nhật Hi Kế	1	26	1048	1
Hoàng Sương Nhật Hi Trâm	1	26	1049	1
[Ngoại Trang] Tử Tiêu Kim Trâm	1	26	1050	1
[Ngoại Trang] Lưu Kim Phát Quán	1	26	1051	1
[Ngoại Trang] Cẩm Hoa Thúc Phát	1	26	1052	1
[Ngoại Trang] Mê Mộng Phát Kết	1	26	1053	1
[Ngoại Trang] Phong Vũ Phát Kết	1	26	1054	1
[Ngoại Trang] Tinh Động Thúc Phát	1	26	1055	1
[Ngoại Trang] Khúc Thủy Trâm	1	26	1056	1
[Ngoại Trang] Kình Phong Quan	1	26	1057	1
[Ngoại Trang] Thần Chiếu Tinh Thần Kế	1	26	1058	1
[Ngoại Trang] Thần Chiếu Kim Ngọc Kết	1	26	1059	1
[Ngoại Trang] Nguyệt Bạch Phát Kết	1	26	1060	1
[Ngoại Trang] Bích Hải Pháp Kết	1	26	1061	1
[Ngoại Trang VIP] Tinh Động Thúc Phát	1	26	1062	1
[Ngoại Trang VIP] Phong Vũ Phát Kết	1	26	1063	1
[Ngoại Trang VIP] Cẩm Hoa Thúc Phát	1	26	1064	1
[Ngoại Trang VIP] Mê Mộng Phát Kết	1	26	1065	1
Càn Khôn Thất Tinh Khôi	1	26	1066	1
Tử Kim Thánh Nữ Mão	1	26	1067	1
Như Ý Thanh Hồng Cân	1	26	1068	1
Lưu Tiên Thủy Văn Đai	1	26	1069	1
Liệt Thạch Quan	1	26	1070	1
Thiều Hoa Kết	1	26	1071	1
Yến Vân Phát Quan	1	26	1072	1
Yến Vân Phát Đái	1	26	1073	1
Trấn Bang	1	26	1074	1
Trấn Bang	1	26	1075	1
Bích Ngân Kết 	1	26	1076	1
Xá Tử Kết 	1	26	1077	1
Đế Vương Quan 	1	26	1078	1
Võ Cơ Trâm 	1	26	1079	1
Bạch Lê 	1	26	1080	1
Bạc Kế 	1	26	1081	1
[Ngoại Trang cấp 3] Ngân Hoa Quan 	1	26	1082	1
[Ngoại Trang cấp 3] Ngân Hoa Kế 	1	26	1083	1
[Ngoại Trang cấp 3] Phi Vân Kết 	1	26	1084	1
[Ngoại Trang cấp 3] Phi Vân Kết 	1	26	1085	1
Tử Tiêu Kim Trâm	1	26	1086	1
Lưu Kim Phát Quán	1	26	1087	1
Cẩm Hoa Thúc Phát	1	26	1088	1
Mê Mộng Phát Kết	1	26	1089	1
Phong Vũ Phát Kết	1	26	1090	1
Tinh Động Thúc Phát	1	26	1091	1
Khúc Thủy Trâm	1	26	1092	1
Kình Phong Quan	1	26	1093	1
Thần Chiếu Tinh Thần Kế	1	26	1094	1
Thần Chiếu Kim Ngọc Kết	1	26	1095	1
Tinh Thiết Thúc Phát	1	26	1096	1
Minh Quang Khôi	1	26	1097	1
Lôi Trì Quán	1	26	1098	1
Thôn Long Khôi	1	26	1099	1
Linh Vũ Khôi	1	26	1100	1
Mãn Nguyệt Lạp	1	26	1101	1
Hoa Dương Cân	1	26	1102	1
Thần Mộc Thúc Đái	1	26	1103	1
Thanh Sát Phát Quán	1	26	1104	1
Tu La Phát Kết	1	26	1105	1
Sí Hàn Hoa Đới	1	26	1106	1
Y Sơn Quan Lan Khôi	1	26	1107	1
Tử Tô Kết	1	26	1108	1
Hà ảnh kết	1	26	1109	1
Long Minh Quan 	1	26	1110	1
Gấu 	1	26	1111	1
Dạ Nguyệt Thanh Sương 	1	26	1112	1
Long U Vân Lâm Quán	1	26	1113	1
Thanh Thiên Kim Quan 	1	26	1114	1
Lam Hải 	1	26	1115	1
Quân Lâm Thiên Hạ 	1	26	1116	1
Thự Thước 	1	26	1117	1
Linh Diệp 	1	26	1118	1
Chung Linh Ngọc Thanh Kế	1	26	1119	1
Hoàng Sương Nhật Hi Kế	1	26	1120	1
Càn Khôn Thất Tinh Khôi	1	26	1121	1
Như Ý Thanh Hồng Cân	1	26	1122	1
Liệt Thạch Quan	1	26	1123	1
Yến Vân Phát Quan	1	26	1124	1
Trấn Bang	1	26	1125	1
Bích Ngân Kết 	1	26	1126	1
Đế Vương Quan 	1	26	1127	1
Bạch Lê 	1	26	1128	1
Ngân Hoa Quan 	1	26	1129	1
Phi Vân Kết 	1	26	1130	1
Lưu Kim Phát Quán	1	26	1131	1
Cẩm Hoa Thúc Phát	1	26	1132	1
Tinh Động Thúc Phát	1	26	1133	1
Kình Phong Quan	1	26	1134	1
Thần Chiếu Kim Ngọc Kết	1	26	1135	1
Phong Lộ Quy Mộng Trâm	1	26	1136	1
Long Dĩnh Thoa	1	26	1137	1
Song Điệp Thoa	1	26	1138	1
Bích hà trâm	1	26	1139	1
Phượng Hi Oa Hoàng Sa 	1	26	1140	1
Thỏ 	1	26	1141	1
Hoán Tinh Dạ Nguyệt 	1	26	1142	1
Tuyết Vũ Ngân Thoa 	1	26	1143	1
Lam Điệp Thái Quần 	1	26	1144	1
Đào Tịch 	1	26	1145	1
Phượng Vũ Cửu Thiên	1	26	1146	1
Thự Thước 	1	26	1147	1
Linh Điệp Trâm	1	26	1148	1
Chung Linh Ngọc Thanh Trâm	1	26	1149	1
Hoàng Sương Nhật Hi Trâm	1	26	1150	1
Tử Kim Thánh Nữ Mão	1	26	1151	1
Lưu Tiên Thủy Văn Đai	1	26	1152	1
Thiều Hoa Kết	1	26	1153	1
Yến Vân Phát Đái	1	26	1154	1
Trấn Bang	1	26	1155	1
Xá Tử Kết 	1	26	1156	1
Võ Cơ Trâm 	1	26	1157	1
Bạc Kế 	1	26	1158	1
Ngân Hoa Kế 	1	26	1159	1
Phi Vân Kết 	1	26	1160	1
Tử Tiêu Kim Trâm	1	26	1161	1
Tinh Thiết Thúc Phát	1	26	1162	1
Minh Quang Khôi	1	26	1163	1
Lôi Trì Quán	1	26	1164	1
Thôn Long Khôi	1	26	1165	1
Linh Vũ Khôi	1	26	1166	1
Mãn Nguyệt Lạp	1	26	1167	1
Hoa Dương Cân	1	26	1168	1
Thần Mộc Thúc Đái	1	26	1169	1
Thanh Sát Phát Quán	1	26	1170	1
Tu La Phát Kết	1	26	1171	1
Sí Hàn Hoa Đới	1	26	1172	1
Y Sơn Quan Lan Khôi	1	26	1173	1
Tử Tô Kết	1	26	1174	1
Hà ảnh kết	1	26	1175	1
Long Minh Quan 	1	26	1176	1
Gấu 	1	26	1177	1
Dạ Nguyệt Thanh Sương 	1	26	1178	1
Long U Vân Lâm Quán	1	26	1179	1
Thanh Thiên Kim Quan 	1	26	1180	1
Lam Hải 	1	26	1181	1
Quân Lâm Thiên Hạ 	1	26	1182	1
