key	value
L_NPCATTRIBM_71	[数值]%s火抗性上限增加了%d点
L_NPCATTRIBM_72	[数值]%s电抗性上限增加了%d点
L_NPCATTRIBM_73	[数值]%s毒抗性上限增加了%d点
L_NPCATTRIBM_74	[数值]%s五防抗性上限增加%d
L_NPCATTRIBM_75	[数值]%s眩晕百分比增加%d
L_NPCATTRIBM_76	[数值]%s致命一击抗性增加%d
L_NPCATTRIBM_77	[数值]%s物理伤害增加(%d)
L_NPCATTRIBM_78	[数值]%s状态免疫状态变为%d
L_NPCSET_0	文件载入失败：%s，请通知研发人员进行处理！
L_NPCSET_1	文件载入失败：%s
L_NPCSET_3	[Script]Npc %s,%d
L_NPCSET_4	[Request]Remove %d from %d on %d timeout
L_NPCSET_5	[Request]Insert %d at %d on %d
L_NPCSET_6	[Request]Remove %d from %d on %d
L_NPCSET_7	                 %d:AddNpc:%d\n
L_NPCSET_8	                 %d:RemoveNpc:%d %s\n
L_NPCSET_9	Error!!!NpcCount is Full!!Can Not Add Any More!\n
L_NPCTEMPLATE_0	无法找到%s\n
L_NPCTEMPLATE_1	[%s]调用GetNpcLevelData函数的 传入参数[%s]有误，请检查\n
L_NPCTEMPLATE_2	调用GetNpcLevelData函数的 传入参数[%s]有误，请检查\n
L_NPCTEMPLATE_3	无找到该[%s]魔法的Id,请检查！
L_PLAYER_1	[skill]right
L_PLAYER_2	[skill]left
L_PLAYER_3	[skill]return
L_PLAYER_4	SubWorld Fail.\n
L_PLAYER_5	NPC Fail.\n
L_PLAYER_6	player Packing sync data failed...\n
L_PLAYER_7	Load PlayerInfo Step %d Failed...\n
L_PLAYER_8	player Packing skill sync data failed...\n
L_PLAYER_9	[数值]%s实际增加经验%d点
L_PLAYER_10	%s(%s)在%d循环捡了%d两银子\n
L_PLAYER_11	%s\nSubWorld:%d\nReviveID:%d\nMpsX:%d\nMpsY:%d\n
L_PLAYER_12	[%s][%s]把 %s 卖给了 [%s][%s]，物品生成时间：%u\r\n
L_PLAYER_13	交易时间：%d月%d日%d时%d分%d秒！\r\n\r\n
L_PLAYER_14	%d/%d/%d %d:%d:%d
L_PLAYER_15	%s\t%s\t%d\t%s\t%d\t%d\r\n
L_PLAYER_16	Account %s, Player %s UseSilver Type = %d, UseType = %d, Count = %d\n
L_PLAYER_17	Exception Have Caught When Execute Script[%d]!!!!!
L_PLAYER_18	[trade]trade 与%s交易开始！
L_PLAYER_19	[trade]trade 得到交易对方钱信息：%d
L_PLAYER_20	[trade]trade 交易完成！
L_PLAYER_21	[trade]trade 交易取消！
L_PLAYER_22	捡取物品
L_PLAYER_23	捡取银两\t%d
L_PLAYER_24	丢弃物品
L_PLAYER_25	玩家相互交易卖出物品给[%s][%s]
L_PLAYER_26	玩家相互交易对方账号[%s]角色名[%s]收入：%d 支出：%d
L_PLAYER_27	玩家相互交易从[%s][%s]买入物品
L_PLAYERCHAT_0	[chat]聊天数据包错误！
L_PLAYERCHAT_1	player Packing friend sync data failed...\n
L_PLAYERCHAT_2	player Packing friend 2 sync data failed...\n
L_PLAYERSET_0	SERVER:Player[%s] has been removed!
L_PLAYERSET_2	[error]Attach to a connected player named %s
L_PLAYERSET_3	[error]Find Guid to a disconnect player
L_PLAYERSET_4	%s 脚本无法加载，可能文件不存在或语法错误
L_PlayerSet_AutohangItem	%s 获得了 %s
L_PLAYERSTALL_0	Recv  c2s_stallmarkprice request
L_PLAYERSTALL_1	Recv  c2s_stallmakeadv request
L_PLAYERSTALL_2	Recv  c2s_stallstallbuyitem request
L_PLAYERSTALL_3	Recv  c2s_stallexit request
L_PLAYERSTALL_4	Recv  c2s_stallrequestadv request
L_PLAYERSTALL_5	Recv  c2s_stallrequestiteminfo request
L_PLAYERSTALL_6	In KPlayerStall::ProcessStallProtocol recv unknown protocol
L_PLAYERSTALL_7	In KPlayerStall construcotr
L_PLAYERSTALL_8	KPlayerStall::CheckItemPriceRange : some item price is not correctly\n
L_PLAYERSTALL_9	KPlayerStall::GetItemPrice : the item  %d don't exist\n
L_PLAYERSTALL_10	KPlayerStall::SetItemPrice : the item  %d don't exist\n
L_PLAYERSTALL_11	KPlayerStall::CheckMakeStallCondition : you are in fight area\n
L_PLAYERSTALL_12	KPlayerStall::CheckMakeStallCondition : No item in equitment room\n
L_PLAYERSTALL_13	KPlayerStall::CheckMakeStallCondition : Player is on horse\n
L_PLAYERSTALL_14	KPlayerStall::HasEnoughSpace : no enough space for Width = %d , Height = %d \n
L_PLAYERSTALL_15	KPlayerStall::HasEnoughMoney : no enough Money  %d  \n
L_PLAYERSTALL_16	KPlayerStall::HasThisItem : item haven't  existed , Itemidx = %d, nX = %d , nY = %d ,Price = %d  nIdx = %d\n
L_PLAYERSTALL_17	KPlayerStall::HasThisItem : item couldn't be sell\n
L_PLAYERSTALL_18	KPlayerStall::HasThisItem : price rise,now price is %d, your pay is %d  \n
L_PLAYERSTALL_19	KPlayerStall::HasThisItem : price down,now price is %d, your pay is %d  \n
L_PLAYERSTALL_20	KPlayerStall::c2sstallmarkprice : the item be priced number is error
L_PLAYERSTALL_21	Recv markprice item list:
L_PLAYERSTALL_22	Recv markprice protocol, but cann't fit the condition
L_PLAYERSTALL_23	Recv markprice protocol, but some item has a error price
L_PLAYERSTALL_24	KPlayerStall::c2sstallmarkprice : SellerID is 
L_PLAYERSTALL_25	KPlayerStall::c2sstallmarkprice : SellerID is error
L_PLAYERSTALL_26	Some marked item don't exist, something wrong??
L_PLAYERSTALL_27	Set seller %d to Stall_Sell_State\n, m_nPlayerIndex);
L_PLAYERSTALL_28	Recv  buy item info:
L_PLAYERSTALL_29	SellID = %d, ItemID= %d \n
L_PLAYERSTALL_30	%s<%s> 从 %s<%s> 处以 %d 的价格买走了 [%s]
L_PLAYERSTALL_32	[%s]的生成时间是(%u)
L_PLAYERSTALL_33	从[Account:%s][Name:%s]的摆摊买入物品支出：%d [%s]收入：%d 税金：%d
L_PlayerTrade_0	[trade]trade 得到交易状态信息：己方锁定 %d ，对方锁定 %d，己方确定 %d，对方确定 %d
L_BuySell_0	g_cBuySellMgr: %s buy idx error!
L_BuySell_1	%s(%s)在%d循环卖了%s得到%d两银子
L_BuySell_2	从npc买入物品支出银两：%d
L_BuySell_3	从npc卖出物品收入银两：%d
L_ITEM_0	[ITEM]\t%s(%s)的装备<%s(%d,%d,%d,%d,%d)>被非正常清除
L_ItemList_0	[ITEM]\t%s(%s)获取%s(%s)的装备<%s(%d,%d,%d,%d,%d)>
L_ItemList_1	[ITEM] ItemListIdx:%d, Item:%d, ItemId:%d
L_ItemList_2	[ITEM]\t%s(%s)的装备<%s(%d,%d,%d,%d,%d)>清除时已经是%s(%s)的装备
L_ItemList_3	[trade]trade 对方减少物品 id:%d  PosX:%d  PosY:%d  Width:%d  Height:%d
L_ItemList_4	[trade]trade 此物品属性1 Genre:%d  Detail:%d  Particur:%d  Series:%d
L_ItemList_5	[trade]trade 此物品属性2 Level:%d  Luck:%d  RandomSeed:%d  Version:%d  Durability:%d
L_ItemList_6	[trade]trade 此物品属性3 GenInfo: %d %d %d %d %d %d %d %d %d %d %d %d
L_ItemList_7	[%s]设定储物箱密码！
L_ItemList_8	GM设定[%s]的储物箱密码！
L_ItemList_9	[%s]取消储物箱密码！
L_ItemList_10	GM取消[%s]的储物箱密码！
L_ItemList_11	[%s]修改储物箱密码！
L_ItemList_12	GM锁定[%s]的储物箱！
L_ItemList_13	GM解锁[%s]的储物箱！
L_ItemList_14	死亡掉落物品
L_ItemList_15	死亡掉落身上装备
L_ItemList_16	丢弃所有药品
L_ItemList_17	丢弃所有红药
L_ItemList_18	丢弃所有蓝药
L_ItemList_19	丢弃所有红蓝药
L_ItemList_20	丢弃所有白药
L_ItemList_21	丢弃所有绿药
L_ItemList_22	%s(%s)的快捷栏物品 %s(%d,%d,%d,%d,%d) 载入错误，被清除
L_ItemSet_0	%s 载入失败，请检查设定文件并通知研发人员！
L_KLibOfBPT_0	[魔法属性]%s五防抗性上限增加%d
L_KLibOfBPT_1	[魔法属性]m_CMAIT[前缀后缀][类型][五行][级别]\n
L_KLibOfBPT_2	[魔法属性]m_CMAIT[%d][%d][%d][%d]: Count = %3d, %s  \n
L_Core_0	无法打开\\settings\\gamesetting.ini文件 ，请检查!!\n
L_Core_2	[Script]脚本占空间为%d
L_Core_3	无法打开%s文件!!!\n
L_Core_4	人物模板数量%d
L_Core_7	%sNpc等级设定脚本无法加载，可能文件不存在或语法错误
L_ProtocolProcess_0	[trade]trade 对方增加物品客户端添加失败!!!
L_ProtocolProcess_1	[trade]trade 对方增加物品 id:%d  PosX:%d  PosY:%d
L_ProtocolProcess_2	[trade]trade 此物品属性1 Genre:%d  Detail:%d  Particur:%d  Series:%d
L_ProtocolProcess_3	[trade]trade 此物品属性2 Level:%d  Luck:%d  RandomSeed:%d  Version:%d  Durability:%d
L_PLAYERDBFUN_0	[Error!]AddNpc Error DBFuns.cpp
L_PLAYERDBFUN_1	g_cItemMgr:%d, Load item failed!\n
L_PLAYERDBFUN_2	[%s]\nPlayerName:(%s:%s)\tNpcName:(%s)\nMoney:(%d:%d)\nPos:(%d,%d,%d)\n
L_PLAYERDBFUN_3	ItemName:%s, Ver:%d, Rand:%d, ID:%d, Param:(%d,%d,%d), GenTime:%d, Lvl:%d, Series:%d, Local(%d:%d:%d), GenInfo(%d,%d,%d,%d,%d,%d,%d,%d,%d,%d,%d,%d), Luck:%d, Dur:%d, MaxDur:%d\n
L_PLAYERDBFUN_4	----\n%s\nItemList Index:%d\nItem Index:%d\nItem ID:%d\nItem Place:%d
L_PLAYERDBFUN_5	----\n MenuState: %d TradeState: %d
L_SkillList_0	Npc的技能数量超过了限制50！！！，请检查!!!
L_SkillList_1	Param2PCoordinate函数获得参数违法！nParam1 ,nParam2 [%d,%d], nPX,nPY
L_SkillList_2	Skill::Cast(), nLauncher < 0 , Return False;
L_SkillList_3	Call Skill::Cast(), nWaitTime < 0 
L_SkillList_4	创建子弹贴图失败！！！%s
L_ScriptFuns_0	Error!Say脚本对话过长，请更正。%s
L_LuaFuns_0	无法找到指定的脚本对象
L_SortScript_0	[脚本]加载脚本%s，出错，该脚本无法加载！！请检查！！
L_SortScript_1	[脚本]严重错误!脚本数量超限制%d！请立即解决！！
L_SortScript_2	[Script]脚本总容量超过%d,严重错误请检查!
L_SortScript_3	加载%s文件出错
L_CoreServerShell_0	[error]网络接收协议大小不匹配
L_CoreServerShell_1	[error]网络接收协议大小不匹配<%d>, should %d, but %d\n
L_GMCOMMAND_0	执行GM指令,发生异常!\n
MSG_IBSHOP_TOOMUCH_ORDER	请不要频繁提交订单!
MSG_IBSHOP_NOROOM	背包空间不足，无法发货!
MSG_IBSHOP_SEND_ITEM_ERROR	发货失败!
MSG_IBSHOP_PAY_ERROR	付费失败！
MSG_ITEM_GM_MAIL_TITLE	物品赠送
MSG_ITEM_GM_MAIL_CONTEXT	
MSG_GET_EXP	您获得%d点经验值。
MSG_DEC_EXP	您损失了%d点经验值。
MSG_LEVEL_UP	您的等级提升至%d。
MSG_LEADER_LEVEL_UP	您的统率等级提升至%d！
MSG_GET_ATTRIBUTE_POINT	您获得%d点潜能！
MSG_GET_SKILL_POINT	您获得%d个技能点！
MSG_GET_ATTRIBUTE_SKILL_POINT	您获得%d点潜能和%d个技能点！
MSG_SKILL_BEYOND_ATTACKRADIUS	您离目标点太远，当前使用武功的有效距离不够。
MSG_GET_HALF_EXP	您正处于疲劳状态，只得到一半的经验值%d点。
MSG_TEAM_AUTO_REFUSE_INVITE	自动拒绝他人对您的组队邀请。
MSG_TEAM_NOT_AUTO_REFUSE_INVITE	显示他人对您的组队邀请。
MSG_TEAM_SEND_INVITE	您向%s发出组队邀请！
MSG_TEAM_FULL	您的队伍已满！
MSG_TEAM_REFUSE_INVITE_SELF	你谢绝了%s的组队邀请！
MSG_TEAM_REFUSE_APPLYJOIIN	你谢绝了%s的入队申请！
MSG_TEAM_CAMP_BEGIN_INVITE	无门派玩家不能作为队长邀请有门派玩家组队。
MSG_TEAM_CAMP_BEGIN_JOIN	门派弟子不能加入无门派玩家创建的队伍。
MSG_TEAM_REFUSE_INVITE	%s谢绝了您的组队邀请！
MSG_TEAM_REFUSE_APPLYJOIN	%s谢绝了您的入队申请！
MSG_TEAM_TARGET_DISABLETEM	对方目前不能组队或接受成员！
MSG_TEAM_CANNOT_ADD_HIM	你不能与对方组队或加入对方队伍！
MSG_TEAM_CREATE	您创建了一支队伍。
MSG_TEAM_CREATE_FAIL	队伍创建失败。
MSG_TEAM_DISABLE	您现在不能组队或加入队伍！
MSG_TEAM_LOCK	您现在不能执行队伍操作！
MSG_TEAM_TARGET_CANNOT_ADD_TEAM	你不能加入对方队伍！
MSG_TEAM_TARGET_TEAM_CLOSE	对方队伍拒绝接纳队员！
MSG_TEAM_TARGET_TEAM_FULL	对方队伍人数已满！
MSG_TEAM_TARGET_IN_TEAM	对方已在队伍中！
MSG_TEAM_TARGET_NOT_ONLINE	对方不在线！
MSG_TEAM_SEARCHINFO_1	你已在队伍中，不能发布求组信息！
MSG_TEAM_SEARCHINFO_2	你不是队长，不能发布求组信息！
MSG_TEAM_SEARCHINFO_3	你的队伍已满，不能发布求组信息！
MSG_TEAM_SEARCHINFO_4	您的求组信息已成功发布！
MSG_TEAM_SEARCHINFO_5	您的招募队友信息已成功发布！
MSG_TEAM_SEARCHINFO_6	您取消了所发布的求组信息！
MSG_TEAM_SEARCHINFO_7	您取消了所发布的招募队友信息！
MSG_TEAM_OPEN	您的队伍现在允许接收新队员。
MSG_TEAM_CLOSE	您的队伍现在不允许接收新队员。
MSG_TEAM_ADD_MEMBER	%s成为您的队友了。
MSG_TEAM_SELF_ADD	您加入%s的队伍。
MSG_TEAM_DISMISS_CAPTAIN	您解散了自己的队伍！
MSG_TEAM_DISMISS_MEMBER	%s解散了队伍！
MSG_TEAM_KICK_ONE	%s被开除出队伍！
MSG_TEAM_BE_KICKEN	您被开除出队伍！
MSG_TEAM_APPLY_ADD_SELF_MSG	您申请加入%s的队伍！
MSG_TEAM_LEAVE	%s离开队伍。
MSG_TEAM_LEAVE_SELF_MSG	您离开%s的队伍。
MSG_TEAM_LEAVE_SELF_MSG_2	您离开了自己的队伍。
MSG_TEAM_CHANGE_CAPTAIN_FAIL1	队长任命失败！
MSG_TEAM_CHANGE_CAPTAIN_FAIL2	对方不在线，不能任命！
MSG_TEAM_CHANGE_CAPTAIN_FAIL3	您的队伍不能移交给新手！
MSG_TEAM_CHANGE_CAPTAIN	%s被任命为队长！
MSG_TEAM_CHANGE_CAPTAIN_SELF	您被%s任命为队长！
MSG_TEAM_AUTO_CAPTAIN_SELF	您被系统指定为队长！
MSG_TEAM_AUTO_CAPTAIN	%s被系统指定为队长！
MSG_TEAM_ITEM_MODE	当前物品分配模式被设置为：%s
MSG_TEAM_ITEM_MODE_0	队伍共享
MSG_TEAM_ITEM_MODE_1	个人拾取
MSG_TEAM_ERROR01	系统指定的队长，不能增加队伍成员！
MSG_TEAM_ERROR02	系统指定的队长，不能踢人出队伍！
MSG_TEAM_ERROR03	系统指定的队长，不能任命新队长！
MSG_TEAM_ERROR04	系统指定的队长，不能邀请他人加入队伍！
MSG_TEAM_ERROR05	系统指定的队长，不能开放队伍！
MSG_TEAM_ZHEN1	队长目前装备了阵法<%s>。
MSG_TEAM_ZHEN2	队长目前没有装备阵法。
MSG_RELATION_ADD_FRIEND	添加%s为好友。
MSG_RELATION_DEL_FRIEND	删除好友%s。
MSG_RELATION_ADDED_FRIEND	%s将您加为好友。
MSG_RELATION_DEL_PLAYER	%s被删除了。
MSG_CHAT_APPLY_ADD_FRIEND	您向%s申请好友。
MSG_CHAT_FRIEND_HAD_IN	%s已被加为好友。
MSG_CHAT_GET_FRIEND_APPLY	%s申请加为好友！
MSG_CHAT_REFUSE_FRIEND	%s拒绝好友申请！
MSG_CHAT_ADD_FRIEND_FAIL	添加%s为好友失败！
MSG_CHAT_ADD_FRIEND_SUCCESS	您与%s成为好友！
MSG_CHAT_CREATE_TEAM_FAIL1	好友分组创建失败！
MSG_CHAT_CREATE_TEAM_FAIL2	已存在同名组！
MSG_CHAT_CREATE_TEAM_FAIL3	已达最大分组数！
MSG_CHAT_RENAME_TEAM_FAIL	组名修改失败！
MSG_CHAT_DELETE_TEAM_FAIL1	组删除失败！
MSG_CHAT_DELETE_TEAM_FAIL2	这个组不允许删除！
MSG_CHAT_FRIEND_ONLINE	%s上线了！
MSG_CHAT_FRIEND_OFFLINE	%s下线了！
MSG_CHAT_FRIEND_DELETE	%s被删除了！
MSG_CHAT_DELETE_FRIEND	您与%s解除了好友关系！
MSG_CHAT_DISMISS_FRIEND	%s与您解除了好友关系！
MSG_CHAT_DISMISS_BROTHER	%s与您解除了亲人关系！
MSG_CHAT_DISMISS_MATE	%s与您解除了夫妻关系！
MSG_CHAT_DISMISS_RELATION	%s与您解除了关系！
MSG_CHAT_MSG_FROM_FRIEND	%s发来消息！
MSG_CHAT_FRIEND_NOT_NEAR	%s不在附近！
MSG_CHAT_FRIEND_NOT_ONLINE	%s不在线！
MSG_CHAT_TAR_REFUSE_SINGLE_TALK	%s没有订阅私聊频道！
MSG_CHAT_GMBOARD_ROLEANDACCOUNT	[问题角色信息:区服:%s 帐号:%s 角色:%s]
MSG_CHAT_GMBOARD_ONLYZONE	[区服:%s]
MSG_CHAT_GMBOARD_MSGTYPE	[问题类型:%s %s]
MSG_CHAT_GMBOARD_REPORTTYPE	举报
MSG_CHAT_NO_SENDMAIL	不能发送帮会邮件。
MSG_SHOP_NO_ROOM	背包空间不足！
MSG_SHOP_NO_MONEY	银两不足！
MSG_SHOP_NO_BINDMONEY	绑定银两不足！
MSG_SHOP_NO_MACHINECOIN	机关力耐久度不够！
MSG_SHOP_NO_FUYUAN	福缘不足！
MSG_SHOP_NO_COIN	魂石不足！
MSG_SHOP_NO_SCORE	积分不足！
MSG_SHOP_NO_CONTRIBUTION	贡献度不足！
MSG_SHOP_NO_JUNXUDIAN	军需点！
MSG_SHOP_NO_TONG_FUND	帮会建设资金不足！
MSG_NPC_NO_MANA	内力不足！
MSG_NPC_NO_STAMINA	体力不足！
MSG_NPC_NO_LIFE	生命不足！
MSG_NPC_DEATH	%s气绝身亡！！
MSG_OBJ_CANNOT_PICKUP	您不能拾取别人的物品！
MSG_MONEY_CANNOT_PICKUP	您不能拾取别人的钱！
MSG_OBJ_TOO_FAR	物品太远，无法拾取！
MSG_DEC_MONEY	您损失了%d两银子！
MSG_EARN_MONEY	您获得了%d两银子！
MSG_DEATH_LOSE_ITEM	您丢失了物品%s！
MSG_ADD_ITEM	您获得了%d个%s！
MSG_COSUME_BINDITEMONLY	您消耗了%d个绑定%s！
MSG_COSUME_NOBINDITEMONLY	您消耗了%d个不绑定%s！
MSG_COSUME_BINDANDNOBINDITEM	您消耗了%d个绑定%s，及%d个不绑定%s！
MSG_TEAMATE_ADD_ITEM	队友%s获得了物品%s！
MSG_CAN_NOT_VIEW_ITEM	现在不能察看他人装备！
MSG_ITEM_DAMAGED	您装备的%s长期磨损，已经彻底损坏！
MSG_ITEM_USINGTIMES_END	您的%s已经达到使用次数限制彻底损坏了！
MSG_ITEM_UNFIT_SIZE_IMMEDIATE	快捷栏只能放置1×1大小的物品！
MSG_ITEM_LEFTUSAGETIME_FADE	您的<color=yellow>%s<color>接近损坏，剩<color=yellow>%d<color>分钟使用时间！
MSG_ITEM_LEFTUSAGETIME_TIMEOUT	您的 %s 已经彻底损坏！
MSG_ITEM_NOTHROW	该物品不可丢弃！
MSG_IBSHOP_ADDITEMERROE	金币不够，购买失败
MSG_IBSHOP_DEDUCTCOIN	扣钱失败，购买失败
MSG_IBSHOP_WAITCANCEL	因等待超时，您有部分商品没有购买成功，可能是系统繁忙所致，请稍候再尝试。
MSG_TRADE_STATE_OPEN	您现在可以交易
MSG_TRADE_STATE_CLOSE	您现在不能交易
MSG_TRADE_SELF_LOCK	您交易物品已经锁定
MSG_TRADE_SELF_CONF	您交易物品已经确认
MSG_TRADE_SELF_CANCEL	您取消了交易
MSG_TRADE_SELF_UNLOCK	您交易物品解除锁定
MSG_TRADE_DEST_LOCK	%s交易物品已经锁定
MSG_TRADE_DEST_CONF	%s交易物品已经确认
MSG_TRADE_DEST_UNLOCK	%s交易物品解除锁定
MSG_TRADE_DEST_CANCEL	%s取消了交易
MSG_TRADE_SUCCESS	您与%s交易成功
MSG_TRADE_PAY	您交付了%d两银子
MSG_TRADE_EARN	您获得了%d两银子
MSG_TRADE_GIVE	您交付了%s
MSG_TRADE_GIVE_COUNT	您交付了%d个%s
MSG_TRADE_GAIN	您获得了%s
MSG_TRADE_GAIN_COUNT	您获得了%d个%s
MSG_TRADE_FAIL	您与%s交易失败
MSG_TRADE_SELF_ROOM_FULL	您的背包空间不足！
MSG_TRADE_DEST_ROOM_FULL	%s的背包空间不足！
MSG_TRADE_SEND_APPLY	您向%s申请交易！
MSG_TRADE_CANTBEOFFER_ITEM	此物品不能被收购！
MSG_TRADE_ERR_HANDITEM	手上的物品不能交易！
MSG_TRADE_FORBITITEM	此物品不能交易！
MSG_PK_NORMAL_FLAG_0	PK状态变为练功模式！
MSG_PK_NORMAL_FLAG_1	PK状态变为战斗模式！
MSG_PK_NORMAL_FLAG_2	PK状态变为屠杀模式！
MSG_PK_NORMAL_FLAG_3	PK状态变为阵营模式！
MSG_PK_NORMAL_FLAG_4	PK状态变为帮会模式！
MSG_PK_FIGHT_FLAG	PK开关战斗模式打开
MSG_PK_KILL_ALL_FLAG	PK开关屠杀模式打开
MSG_PK_VALUE	您目前的恶名值是%d！
MSG_PK_REFUSE_EXERCISE	%s拒绝与你进行切磋！
MSG_PK_ACCETP_EXERCISE	%s答应与你进行切磋！
MSG_PK_ERROR_1	您现在处于非战斗状态！
MSG_PK_ERROR_2	白名阵营和50级以下玩家不能仇杀别人！
MSG_PK_ERROR_3	您正与%s切磋！
MSG_PK_ERROR_4	您正与%s仇杀！
MSG_PK_ERROR_5	您不能仇杀白名阵营和50级以下玩家！
MSG_PK_ERROR_6	对方正处于非战斗状态！
MSG_PK_ERROR_7	对方正与他人切磋！
MSG_PK_ERROR_8	PK非练功模式转换为练功模式需经过三分钟！
MSG_PK_ERROR_9	白名阵营不能切磋！
MSG_PK_ERROR_10	您不能和白名阵营玩家切磋！
MSG_PK_ERROR_11	对方正与他人仇杀！
MSG_PK_ERROR_12	仇杀状态下不能接受切磋邀请！
MSG_PK_ERROR_13	白名阵营不能进行切磋！
MSG_PK_ERROR_14	白名阵营不能进行仇杀！
MSG_PK_ERROR_15	目前不能与%s进行切磋！
MSG_PK_ERROR_16	目前不能对%s进行仇杀！
MSG_PK_ERROR_17	不能向重伤者申请切磋！
MSG_PK_ERROR_18	重伤者不能向他人申请切磋！
MSG_PK_ERROR_19	不能仇杀重伤者！
MSG_PK_ERROR_20	重伤者不能仇杀他人！
MSG_PK_ERROR_21	此处禁止切磋！
MSG_PK_ERROR_22	白名阵营和50级以下玩家不能手动切换PK状态！
MSG_PK_ERROR_23	现在您不能进行切磋！
MSG_PK_ERROR_24	现在您不能进行仇杀！
MSG_PK_ENMITY_SUCCESS_1	%s与您建立仇杀关系！
MSG_PK_ENMITY_SUCCESS_2	10秒钟后您与%s的仇杀开始执行！
MSG_PK_ENMITY_CLOSE	您与%s的仇杀关系结束！
MSG_PK_ENMITY_OPEN	您与%s仇杀现在开始执行！
MSG_PK_EXERCISE_SUCCESS_1	%s接受了您的切磋请求，您们将于10秒钟后正式进行切磋！
MSG_PK_EXERCISE_SUCCESS_2	10秒钟后您与%s的切磋开始执行！
MSG_PK_EXERCISE_CLOSE	您与%s的切磋关系结束！
MSG_PK_EXERCISE_OPEN	您与%s的切磋现在开始执行！
MSG_PK_REFUSE_INVITE	%s拒绝与您进行切磋！
MSG_PK_EXERCISE_WAITAPLY	请求与%s进行切磋，等待%s回应！
MSG_PK_EXERCISE_WIN	切磋中您战胜了%s！
MSG_PK_EXERCISE_LOSE	切磋中您败给了%s！
MSG_TONG_CREATE_ERROR01	帮会名过长！
MSG_TONG_CREATE_ERROR02	帮会阵营错误！
MSG_TONG_CREATE_ERROR03	帮会成员不能另外建立帮会！
MSG_TONG_CREATE_ERROR04	杀手才能建立帮会！
MSG_TONG_CREATE_ERROR05	建立帮会的等级不够！
MSG_TONG_CREATE_ERROR06	建立帮会的统帅等级不够！
MSG_TONG_CREATE_ERROR07	建立帮会需要 %d 银两！
MSG_TONG_CREATE_ERROR08	组队中，不能建立帮会！
MSG_TONG_CREATE_ERROR09	帮会名长度不符或用了非法字符、词汇！
MSG_TONG_CREATE_ERROR10	建立帮会需要的银两不够！
MSG_TONG_CREATE_ERROR11	帮会名不合法或与别的帮会重名！
MSG_TONG_APPLY_CREATE	您申请创建帮会！
MSG_TONG_CREATE_SUCCESS1	帮会创建成功！
MSG_TONG_CREATE_SUCCESS2	%s进入考验期！
MSG_TONG_CREATE_SUCCESS3	请尽快扩大规模！
MSG_TONG_INSTATE_FAIL_ID2	%s不在线，无法任命！
MSG_TONG_INSTATE_FAIL_ID3	%s能力不够，无法担当新职位！
MSG_TONG_CHANGE_JOB_CALL_ERROR1	称呼名过长！
MSG_TONG_CHANGE_JOB_CALL_ERROR2	您没有权限修改称呼！
MSG_TONG_CHANGE_JOB_CALL_ERROR3	您没有权限修改阵营！
MSG_TONG_CHANGE_JOB_CALL_ERROR4	称呼名不合法！
MSG_TONG_APPLY_ADD	您申请加入帮会！
MSG_TONG_APPLY_ADD_ERROR1	帮会成员不能另外加入帮会！
MSG_TONG_APPLY_ADD_ERROR2	杀手才能加入帮会！
MSG_TONG_APPLY_ADD_ERROR3	组队中，不能加入帮会！
MSG_TONG_REFUSE_ADD	%s拒绝您加入帮会！
MSG_TONG_ADD_SUCCESS	您加入帮会！
MSG_TONG_CANNOT_LEAVE1	帮主不能离开帮会！
MSG_TONG_CANNOT_LEAVE2	长老不能离开帮会！
MSG_TONG_BE_KICKED	您被踢出帮会！
MSG_TONG_LEAVE_SUCCESS	您主动离开帮会成功！
MSG_TONG_LEAVE_FAIL	您主动离开帮会失败！
MSG_TONG_CHANGE_AS_MASTER	您被任命为帮主！
MSG_TONG_CHANGE_AS_MEMBER	您现在成为普通帮众！
MSG_TONG_DISMISS	您的帮会未通过考验期，被解散！
MSG_TONG_CHANGE_CAMP_NO_MONEY	更改帮会阵营需要100万帮会资金！
MSG_TONG_CREATE_UNION_ERROR2	已处在联盟中，不能再建立联盟！
MSG_TONG_CREATE_UNION_ERROR4	指定帮会不存在！
MSG_TONG_CREATE_UNION_ERROR5	存在同名帮会或帮会联盟！
MSG_TONG_CREATE_UNION_SUCCESS	您创建了一个空的帮会联盟！
MSG_TONG_JOIN_UNION_ERROR1	您申请加入的联盟不存在或已被解散！
MSG_TONG_NO_OPRIGHT	你没有此操作权限！
MSG_ADD_CONTRIBUTION	你获得了%d点贡献度
MSG_RIGHT_ASSIGN_NEED_DIRECTOR	对方不是长老，不能授权！
MSG_TONG_TARGET_NOTMEMBER	对方不是本帮会成员！
MSG_TONG_RIGHT_ASSIGN_SUCCESS	你已经成功给玩家：%s 授予了权限！
MSG_TONG_SELF_RIGHT_ASSIGN	你的帮会操作权限已被帮主重新授予！
MSG_TONG_NORIGHT_MEMBER_ONLINE	对方有相应权限的帮主或长老均不在线！
MSG_CANT_SWITCH_HORSE	您太累了，还不能再次上下马。
MSG_CANT_SWITCH_HORSE_WHEN_SIT	您坐下了，不能够上马。
MSG_CANT_SWITCH_HORSE_WHEN_JUMP	您正在使用轻功，不能够上马。
MSG_SOMEONE_GIVE_YOU_MONEY	%s给了你一些钱。
MSG_YOU_GIVE_SOMEONE_MONEY	你给了%s一些钱。
